"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.180026250E-1,-8.811394385E0,-1.228325294E1,-2.783414984E0,1.537095874E1
7.279386250E-1,-9.373503013E0,-1.192375910E1,-2.594823568E0,1.538738767E1
7.378746250E-1,-9.607837197E0,-1.157436224E1,-2.256821759E0,1.521083960E1
7.478106250E-1,-9.651665002E0,-1.125753671E1,-2.002736850E0,1.496321239E1
7.577466250E-1,-9.731927977E0,-1.072689136E1,-1.846927118E0,1.460095066E1
7.676826250E-1,-9.701987894E0,-1.012891884E1,-1.748014594E0,1.413432421E1
7.776196250E-1,-9.560185897E0,-9.902729824E0,-1.566753248E0,1.385337244E1
7.875556250E-1,-9.248525795E0,-9.970356381E0,-1.260684253E0,1.365769236E1
7.974916250E-1,-8.850999330E0,-9.993551116E0,-8.898701354E-1,1.337920483E1
8.074276250E-1,-8.511935667E0,-9.872188647E0,-5.416636924E-1,1.304632351E1
8.173636250E-1,-8.016469510E0,-9.922046685E0,-2.581652422E-1,1.275842636E1
8.272996250E-1,-7.462462199E0,-1.015352626E1,-1.019286633E-1,1.260130259E1
8.372356250E-1,-7.135636758E0,-1.037310207E1,-1.719432235E-2,1.259042708E1
8.471716250E-1,-6.913708611E0,-1.052182366E1,-1.046615057E-1,1.259043661E1
8.571076250E-1,-6.543827198E0,-1.068226190E1,-2.329892512E-1,1.252943246E1
8.670436250E-1,-6.169982541E0,-1.098752866E1,-4.423617446E-1,1.260912981E1
8.769806250E-1,-5.833436104E0,-1.145129706E1,-6.030466660E-1,1.286564598E1
8.869166250E-1,-5.559067789E0,-1.194418226E1,-6.561721285E-1,1.319080310E1
8.968526250E-1,-5.383792822E0,-1.235405687E1,-4.856743733E-1,1.348494813E1
9.067886250E-1,-5.151895173E0,-1.286864810E1,-1.392174904E-1,1.386230534E1
9.167246250E-1,-4.825357707E0,-1.359920507E1,3.979743612E-1,1.443540229E1
9.266606250E-1,-4.527073987E0,-1.430980199E1,8.848024267E-1,1.503488301E1
9.365966250E-1,-4.177678001E0,-1.504719786E1,1.158590114E0,1.565929398E1
9.465326250E-1,-3.583369049E0,-1.572810963E1,1.280220385E0,1.618187043E1
9.564686250E-1,-2.645256972E0,-1.623649463E1,1.313738379E0,1.650294067E1
9.664046250E-1,-1.499916065E0,-1.662211149E1,1.146754618E0,1.672899831E1
9.763416250E-1,-4.708809543E-1,-1.693500535E1,9.249125719E-1,1.696677926E1
9.862776250E-1,6.082805818E-1,-1.696727964E1,9.737172344E-1,1.700607859E1
9.962136250E-1,1.849864905E0,-1.675158989E1,1.087935283E0,1.688849807E1
1.006149625E0,3.236168985E0,-1.641049490E1,1.767864430E0,1.681970503E1
1.016085625E0,4.942003520E0,-1.595221704E1,3.653684448E0,1.709520510E1
1.026021625E0,7.158141521E0,-1.494144746E1,5.916022178E0,1.759219033E1
1.035957625E0,9.448415201E0,-1.308109382E1,7.453631734E0,1.777481902E1
1.045893625E0,1.147689617E1,-1.101982868E1,7.945722878E0,1.778455178E1
1.055829625E0,1.297901079E1,-9.299229925E0,7.317334306E0,1.756342164E1
1.065766625E0,1.449704854E1,-7.951139154E0,5.385773274E0,1.738941011E1
1.075702625E0,1.573407379E1,-6.333678852E0,3.050814003E0,1.723322466E1
1.085638625E0,1.673242973E1,-4.325449128E0,2.445641216E0,1.745465198E1
1.095574625E0,1.803508998E1,-2.581624940E0,4.307336208E0,1.872117526E1
1.105510625E0,1.856347362E1,-1.004419502E0,6.464828975E0,1.968261733E1
1.115446625E0,1.870592700E1,1.958928341E-1,7.412314723E0,2.012194047E1
1.125382625E0,1.895861325E1,1.198423685E0,8.082430780E0,2.064439205E1
1.135318625E0,1.943880180E1,2.467438467E0,9.459872235E0,2.175877871E1
1.145254625E0,1.971036287E1,3.785304396E0,1.072612304E1,2.275690333E1
1.155191625E0,1.971038158E1,4.748602184E0,1.140030583E1,2.325973641E1
1.165127625E0,1.972085278E1,5.309663576E0,1.119624853E1,2.329078235E1
1.175063625E0,1.970979218E1,5.586523390E0,1.067781451E1,2.310196689E1
1.184999625E0,1.951701650E1,5.881624178E0,1.114456031E1,2.323163061E1
1.194935625E0,1.913298073E1,6.070875744E0,1.172791948E1,2.324802313E1
1.204871625E0,1.863034004E1,5.939611600E0,1.175738828E1,2.281676434E1
1.214807625E0,1.796576539E1,5.518363566E0,1.143557624E1,2.199985151E1
1.224743625E0,1.716045761E1,4.598581049E0,1.095856389E1,2.087386825E1
1.234679625E0,1.596415237E1,3.418905584E0,1.059027351E1,1.946013796E1
1.244615625E0,1.455646795E1,2.354530486E0,1.029159305E1,1.798197599E1
1.254552625E0,1.315806540E1,1.242623958E0,9.789555795E0,1.644731595E1
1.264488625E0,1.184766578E1,-1.286209103E-1,9.111433731E0,1.494663682E1
1.274424625E0,1.050190337E1,-1.353530144E0,8.347963368E0,1.348371279E1
1.284360625E0,9.265434773E0,-2.336863124E0,7.460715051E0,1.212317945E1
1.294296625E0,8.475536749E0,-3.462072361E0,6.506451795E0,1.123185573E1
1.304232625E0,8.167986655E0,-4.820876108E0,5.546029083E0,1.098705106E1
1.314168625E0,8.087363491E0,-6.080492660E0,4.958063482E0,1.126766314E1
1.324104625E0,8.191992983E0,-7.011512648E0,5.012913873E0,1.189114646E1
1.334040625E0,8.913583834E0,-7.916575093E0,5.492971448E0,1.312619036E1
1.343977625E0,9.736630892E0,-8.692436290E0,6.649392829E0,1.464837379E1
1.353913625E0,1.009561660E1,-9.163851680E0,7.906130796E0,1.576085519E1
1.363849625E0,9.978865249E0,-9.603286309E0,8.645791297E0,1.632637641E1
1.373785625E0,9.635303907E0,-1.028241292E1,8.694834234E0,1.655799623E1
1.383721625E0,9.397785915E0,-1.130960265E1,7.759111914E0,1.662616342E1
1.393657625E0,9.138135041E0,-1.218051736E1,6.395597942E0,1.651587685E1
1.403593625E0,9.209842955E0,-1.292082515E1,5.148816029E0,1.668170364E1
1.413529625E0,8.911649575E0,-1.330615549E1,4.459410008E0,1.662400703E1
1.423465625E0,8.416520802E0,-1.371618447E1,4.066394085E0,1.659840654E1
1.433402625E0,7.962090989E0,-1.450552935E1,3.318697464E0,1.687658222E1
1.443338625E0,7.408274882E0,-1.500615509E1,2.420312247E0,1.690932106E1
1.453274625E0,6.870543296E0,-1.553101637E1,1.541524851E0,1.705265766E1
1.463210625E0,6.044921708E0,-1.613230894E1,7.163312799E-1,1.724255204E1
1.473146625E0,4.782315768E0,-1.642036500E1,-2.883466691E-2,1.710262443E1
1.483082625E0,3.404167384E0,-1.653898045E1,-7.684361109E-1,1.690315722E1
1.493018625E0,2.076266171E0,-1.658715215E1,-1.524671422E0,1.678597988E1
1.502954625E0,9.254120703E-1,-1.660999138E1,-2.387059424E0,1.680613738E1
1.512890625E0,-3.169630887E-1,-1.646436764E1,-3.291666663E0,1.679318126E1
1.522826125E0,-1.610667884E0,-1.621948859E1,-4.122539050E0,1.681253667E1
1.532763125E0,-2.933259533E0,-1.599619044E1,-4.673813957E0,1.692118958E1
1.542699125E0,-4.136965593E0,-1.561554021E1,-4.813647780E0,1.685617944E1
1.552635125E0,-5.207577623E0,-1.518622243E1,-4.778230026E0,1.675027458E1
1.562571125E0,-6.153584610E0,-1.473283635E1,-4.428100507E0,1.656898139E1
1.572507125E0,-6.920227672E0,-1.417647144E1,-3.953801855E0,1.626328511E1
1.582443125E0,-7.753899121E0,-1.372772103E1,-3.490800024E0,1.614803273E1
1.592379125E0,-8.696373221E0,-1.349137189E1,-3.133391306E0,1.635427051E1
1.602315125E0,-9.693408859E0,-1.340133179E1,-2.931163014E0,1.679730888E1
1.612251125E0,-1.050944511E1,-1.320977116E1,-2.968940120E0,1.713946020E1
1.622188125E0,-1.126086260E1,-1.306391821E1,-3.070913807E0,1.751866140E1
1.632124125E0,-1.170926335E1,-1.299881882E1,-2.973510303E0,1.774592636E1
1.642060125E0,-1.160287677E1,-1.298813946E1,-2.694987541E0,1.762332188E1
1.651996125E0,-1.121619105E1,-1.288712530E1,-2.337139113E0,1.724364113E1
1.661932125E0,-1.055534575E1,-1.269148448E1,-2.018180516E0,1.663015799E1
1.671868125E0,-9.803596714E0,-1.256491332E1,-1.972393309E0,1.605857685E1
1.681804125E0,-9.088781033E0,-1.254710971E1,-2.036568840E0,1.562637243E1
1.691740125E0,-8.512324507E0,-1.269419291E1,-2.157864650E0,1.543562704E1
1.701676125E0,-8.149937469E0,-1.289812275E1,-2.445075206E0,1.545190745E1
1.711613125E0,-7.961311555E0,-1.313134245E1,-2.628206491E0,1.557954125E1
1.721549125E0,-7.918922165E0,-1.354093991E1,-2.639204519E0,1.590697276E1
1.731485125E0,-7.681348624E0,-1.416375257E1,-2.581795971E0,1.631810878E1
1.741421125E0,-7.222005980E0,-1.472310775E1,-2.534817687E0,1.659375102E1
1.751357125E0,-6.787172526E0,-1.527817808E1,-2.499642007E0,1.690374653E1
1.761293125E0,-6.296176565E0,-1.580048062E1,-2.441848712E0,1.718312115E1
1.771229125E0,-5.631058708E0,-1.632798601E1,-2.260846982E0,1.741905217E1
1.781165125E0,-4.925774572E0,-1.673010137E1,-1.979799977E0,1.755218377E1
1.791101125E0,-4.320184295E0,-1.702862980E1,-1.695378544E0,1.764971766E1
1.801038125E0,-3.383047241E0,-1.748317480E1,-1.432186450E0,1.786498161E1
1.810974125E0,-2.177720041E0,-1.809277978E1,-1.296272162E0,1.826941340E1
1.820910125E0,-6.553237706E-1,-1.876373023E1,-1.198954320E0,1.881341311E1
1.830846125E0,1.135212945E0,-1.931083198E1,-7.625424099E-1,1.935919449E1
1.840782125E0,2.932385082E0,-1.946338116E1,7.391465306E-2,1.968317941E1
1.850718125E0,4.792287902E0,-1.954788395E1,1.520073171E0,2.018406334E1
1.860654125E0,6.904360667E0,-1.950856143E1,3.185963622E0,2.093811188E1
1.870590125E0,8.769742913E0,-1.877463997E1,5.198269440E0,2.136392992E1
1.880526125E0,1.044114378E1,-1.707557008E1,7.487212293E0,2.136939224E1
1.890462125E0,1.190259335E1,-1.450570359E1,9.039048125E0,2.082766324E1
1.900399125E0,1.320400229E1,-1.131754785E1,9.552900267E0,1.984163475E1
1.910335125E0,1.481814956E1,-8.264653993E0,9.205310193E0,1.930336234E1
1.920271125E0,1.727021453E1,-5.725827456E0,7.763921834E0,1.978190820E1
1.930207125E0,1.918291829E1,-3.346662357E0,5.943456729E0,2.035949854E1
1.940143125E0,1.997794783E1,-1.697740526E0,4.824196157E0,2.062216262E1
1.950079125E0,2.001840589E1,-3.316314138E-1,4.627725618E0,2.054902426E1
1.960015125E0,1.898916261E1,9.345454212E-1,5.044669517E0,1.967003718E1
1.969951125E0,1.758003510E1,1.717189243E0,6.017870734E0,1.866068437E1
1.979887125E0,1.611950939E1,2.055598603E0,7.080819696E0,1.772574613E1
1.989824125E0,1.462630709E1,2.066887237E0,8.092702584E0,1.684318014E1
1.999760125E0,1.391791341E1,2.198017480E0,9.621948867E0,1.706228280E1
2.009696125E0,1.453774634E1,2.562877890E0,1.102053853E1,1.842190764E1
2.019632125E0,1.552591175E1,3.225224751E0,1.203248340E1,1.990569434E1
2.029568125E0,1.610539070E1,4.253579538E0,1.268687454E1,2.093879973E1
2.039504125E0,1.669292828E1,4.867574019E0,1.251159490E1,2.142165116E1
2.049440125E0,1.688368551E1,5.272511537E0,1.183323836E1,2.128106539E1
2.059376125E0,1.604198349E1,5.215856110E0,1.138077730E1,2.034877100E1
2.069312125E0,1.447744166E1,4.646979915E0,1.110250129E1,1.882700917E1
2.079249125E0,1.323000252E1,4.029439098E0,1.053174989E1,1.738352962E1
2.089185125E0,1.247920834E1,3.446599751E0,9.846467915E0,1.626538106E1
2.099121125E0,1.177640225E1,2.806876644E0,9.137714041E0,1.516772970E1
