"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.638195001E-1,7.438843541E0,5.068757706E0,3.480013080E0,9.650864673E0
9.737785000E-1,7.346387367E0,5.162676854E0,2.827568479E0,9.413701883E0
9.837365000E-1,7.669715003E0,5.361805537E0,1.734468935E0,9.517450779E0
9.936945001E-1,7.965406360E0,5.437129369E0,6.112293327E-1,9.663522937E0
1.003652500E0,7.953948156E0,5.303226961E0,-3.330603272E-1,9.565586059E0
1.013611500E0,7.546551007E0,4.895487750E0,-9.170976220E-1,9.041974367E0
1.023569500E0,6.702257506E0,4.390035717E0,-8.919221427E-1,8.061525562E0
1.033527500E0,5.808731033E0,4.028627504E0,-4.686445405E-1,7.084548220E0
1.043486500E0,5.166710848E0,3.899299958E0,5.156586394E-2,6.473183157E0
1.053444500E0,5.027755276E0,4.036518906E0,5.945933463E-1,6.474978706E0
1.063402500E0,5.348920612E0,4.173653070E0,9.012605115E-1,6.844165557E0
1.073360500E0,5.754854788E0,3.972957918E0,7.473700547E-1,7.032873541E0
1.083319500E0,5.924657346E0,3.375043865E0,2.389757403E-1,6.822726373E0
1.093277500E0,5.688140396E0,2.556030216E0,-2.348580579E-1,6.240463920E0
1.103235500E0,5.153215474E0,1.679164215E0,-5.142287028E-1,5.444231198E0
1.113193500E0,4.369399724E0,8.663597238E-1,-3.942403293E-1,4.471874166E0
1.123152500E0,3.498574482E0,2.025533974E-1,1.331516437E-1,3.506961740E0
1.133110500E0,2.794022418E0,-4.595291698E-1,7.796326518E-1,2.936929587E0
1.143068500E0,2.234627482E0,-1.113025101E0,1.327404492E0,2.827434799E0
1.153026500E0,1.715402918E0,-1.766131023E0,1.574586178E0,2.922524182E0
1.162985500E0,1.265757297E0,-2.407125022E0,1.655582979E0,3.183920132E0
1.172943500E0,7.324497145E-1,-2.937065778E0,1.703470505E0,3.473420466E0
1.182901500E0,1.629578072E-1,-3.383618807E0,1.750477442E0,3.813083103E0
1.192859500E0,-4.013198456E-1,-3.822285696E0,1.793794785E0,4.241299952E0
1.202818500E0,-1.003294205E0,-4.223804054E0,1.740381639E0,4.677183789E0
1.212776500E0,-1.420353001E0,-4.646353678E0,1.510491193E0,5.087984748E0
1.222734500E0,-1.572118361E0,-4.942608122E0,1.000484326E0,5.282224917E0
1.232693500E0,-1.641036568E0,-5.108688927E0,3.777862644E-1,5.379072971E0
1.242651500E0,-1.641994634E0,-5.327192359E0,-1.188177609E-1,5.575772814E0
1.252609500E0,-1.668728397E0,-5.544862563E0,-2.727256863E-1,5.796941832E0
1.262567500E0,-1.882844078E0,-5.690895604E0,-6.789757580E-2,5.994664685E0
1.272526500E0,-2.150019149E0,-5.803375568E0,4.105540609E-1,6.202443467E0
1.282484500E0,-2.482502064E0,-5.946545228E0,9.895279594E-1,6.519461805E0
1.292442500E0,-2.847806277E0,-6.163478683E0,1.525111863E0,6.958766864E0
1.302400500E0,-3.189340973E0,-6.353822510E0,1.946355804E0,7.370973968E0
1.312359500E0,-3.438179468E0,-6.328382444E0,2.231030860E0,7.539695028E0
1.322317500E0,-3.468305200E0,-6.102515613E0,2.280397732E0,7.380382889E0
1.332275500E0,-3.282578920E0,-5.870723214E0,1.979721917E0,7.011420276E0
1.342233500E0,-3.016869746E0,-5.618056254E0,1.476720014E0,6.545590970E0
1.352192500E0,-2.775829976E0,-5.338960465E0,9.524563198E-1,6.092364397E0
1.362150500E0,-2.661368683E0,-5.141709323E0,5.468070495E-1,5.815415374E0
1.372108500E0,-2.695686284E0,-5.085868998E0,3.888586982E-1,5.769228639E0
1.382067500E0,-2.843511497E0,-5.134723070E0,4.439394696E-1,5.886256950E0
1.392025500E0,-3.113653737E0,-5.169256725E0,6.157176554E-1,6.065901657E0
1.401983500E0,-3.311693961E0,-5.190832951E0,8.032893169E-1,6.209455479E0
1.411941500E0,-3.393634210E0,-5.259492711E0,9.030638659E-1,6.324123740E0
1.421900500E0,-3.465369606E0,-5.273441244E0,8.666148086E-1,6.369379113E0
1.431858500E0,-3.434161846E0,-5.292580351E0,6.809433460E-1,6.345751192E0
1.441816792E0,-3.457253670E0,-5.237263352E0,5.005814476E-1,6.295404049E0
1.451774792E0,-3.514658418E0,-5.188087683E0,3.777957661E-1,6.277882385E0
1.461733792E0,-3.553516674E0,-5.186924087E0,3.078303225E-1,6.294952085E0
1.471691792E0,-3.610175024E0,-5.030383599E0,3.572205837E-1,6.202074605E0
1.481649792E0,-3.681704598E0,-4.803895209E0,4.405995400E-1,6.068482997E0
1.491607792E0,-3.619376203E0,-4.742594755E0,5.542061162E-1,5.991596909E0
1.501566792E0,-3.354004998E0,-4.830622247E0,5.998037271E-1,5.911347168E0
1.511524792E0,-3.031907616E0,-4.879882700E0,6.032024212E-1,5.776640210E0
1.521482792E0,-2.749249703E0,-4.733950816E0,5.266705544E-1,5.499640545E0
1.531441792E0,-2.337181944E0,-4.513608434E0,3.346890691E-1,5.093829336E0
1.541399792E0,-1.928558780E0,-4.182137965E0,9.279078081E-2,4.606324680E0
1.551357792E0,-1.607520913E0,-3.790133611E0,-2.490422702E-1,4.124470672E0
1.561315792E0,-1.454796902E0,-3.533335009E0,-5.796624081E-1,3.864828434E0
1.571274792E0,-1.708463151E0,-3.436248425E0,-7.038923518E-1,3.901552770E0
1.581232792E0,-2.213785374E0,-3.615276135E0,-4.055627315E-1,4.258585252E0
1.591190792E0,-2.426084619E0,-3.919524307E0,2.894770820E-1,4.618696175E0
1.601148792E0,-2.313461690E0,-4.011887510E0,9.890132582E-1,4.735556315E0
1.611107792E0,-1.765636056E0,-3.790935264E0,1.288204612E0,4.375857857E0
1.621065792E0,-1.135399472E0,-3.406879030E0,1.174401569E0,3.778250354E0
1.631023792E0,-6.585157657E-1,-2.951910104E0,8.145968087E-1,3.132249070E0
1.640981792E0,-3.394580582E-1,-2.466822170E0,2.663487129E-1,2.504273353E0
1.650940792E0,-3.218164238E-1,-1.933668369E0,-3.803226404E-1,1.996818590E0
1.660898792E0,-6.570969388E-1,-1.768861088E0,-8.575666078E-1,2.072695448E0
1.670856792E0,-1.203906912E0,-2.173902394E0,-8.278031838E-1,2.619255921E0
1.680815792E0,-1.594123480E0,-2.606240256E0,1.413864054E-2,3.055146125E0
1.690773792E0,-1.516956605E0,-2.653986281E0,1.138539426E0,3.262065687E0
1.700731792E0,-6.066702586E-1,-2.424256779E0,1.732855103E0,3.041028862E0
1.710689792E0,6.614808887E-1,-1.798169087E0,1.722123123E0,2.576174894E0
1.720648792E0,1.496924044E0,-9.740730375E-1,1.241354527E0,2.174985274E0
1.730606792E0,1.811290823E0,-1.786803854E-1,3.378755093E-1,1.851178270E0
1.740564792E0,1.597700806E0,2.628949088E-1,-6.947030870E-1,1.761923375E0
1.750522792E0,1.215817398E0,1.945555758E-1,-1.292391365E0,1.785032004E0
1.760481792E0,1.210387673E0,1.008995533E-1,-1.245585573E0,1.739742067E0
1.770439792E0,1.445767924E0,1.788949782E-1,-6.490643263E-1,1.594845699E0
1.780397792E0,1.990799759E0,3.863553590E-1,1.047984950E-1,2.030649371E0
1.790356792E0,2.751526024E0,8.034267265E-1,5.007040930E-1,2.909827238E0
1.800314792E0,3.389461929E0,1.505226506E0,5.639124942E-1,3.751287286E0
1.810272792E0,4.262563493E0,2.356070643E0,4.251604056E-1,4.888893308E0
1.820230792E0,5.424492951E0,3.173799074E0,3.149661183E-1,6.292640781E0
1.830189792E0,6.598936036E0,3.824694164E0,4.754873908E-1,7.642010894E0
1.840147792E0,7.713623500E0,4.312854810E0,1.025777042E0,8.896792829E0
1.850105792E0,8.800592238E0,4.757109883E0,1.768140126E0,1.015907662E1
1.860063792E0,9.688210099E0,5.121317158E0,2.328414482E0,1.120316109E1
1.870022792E0,1.033508230E1,5.625296862E0,2.517388306E0,1.203308501E1
1.879980792E0,1.060795549E1,6.058476723E0,2.311698462E0,1.243293246E1
1.889938792E0,1.068765771E1,6.227137905E0,1.888740703E0,1.251281804E1
1.899897792E0,1.069779679E1,6.190218585E0,1.386059082E0,1.243715490E1
1.909855792E0,1.063044622E1,6.148829069E0,9.137232669E-1,1.231460011E1
1.919813792E0,1.048220527E1,6.099772099E0,5.262605184E-1,1.213922555E1
1.929771792E0,1.020214703E1,5.904061698E0,2.177841517E-1,1.178936718E1
1.939730792E0,9.661007098E0,5.499242586E0,-1.809954442E-2,1.111652170E1
1.949688792E0,8.837064246E0,4.953592701E0,-1.608482049E-1,1.013201151E1
1.959646792E0,7.823943502E0,4.361155735E0,-1.829114306E-1,8.959197947E0
1.969604792E0,6.812309706E0,3.841383287E0,-5.755655564E-2,7.820939959E0
1.979563792E0,5.961935685E0,3.407836804E0,4.684211768E-2,6.867330120E0
1.989521792E0,5.315942901E0,2.988297327E0,1.028817594E-2,6.098301049E0
1.999479792E0,4.845440846E0,2.604833416E0,-1.049469594E-1,5.502223913E0
2.009437792E0,4.434949350E0,2.279348742E0,-2.804148845E-1,4.994280622E0
2.019396792E0,4.098328069E0,1.948981057E0,-4.185401881E-1,4.557411108E0
2.029354792E0,3.791193711E0,1.652198610E0,-3.791404796E-1,4.152909523E0
2.039312792E0,3.503164546E0,1.385312392E0,-2.080766773E-1,3.772870017E0
2.049271792E0,3.286398321E0,1.164708055E0,3.056748927E-2,3.486817052E0
2.059229792E0,3.087145092E0,9.551941323E-1,3.274627876E-1,3.248090598E0
2.069187792E0,2.872928839E0,7.494206733E-1,6.596735144E-1,3.041466851E0
2.079145792E0,2.654897861E0,4.959579080E-1,8.876728249E-1,2.842959716E0
2.089104792E0,2.488365067E0,1.974581337E-1,9.352714992E-1,2.665648738E0
2.099062792E0,2.404776195E0,4.474347889E-2,8.285961393E-1,2.543918649E0
2.109020792E0,2.362955739E0,-1.169232631E-1,5.714858444E-1,2.433891318E0
2.118978792E0,2.232311400E0,-3.773839760E-1,3.344537187E-1,2.288556782E0
2.128937792E0,1.971968216E0,-6.381966913E-1,2.484224653E-1,2.087502667E0
2.138895792E0,1.673251510E0,-1.013462806E0,2.535552974E-1,1.972604310E0
2.148853792E0,1.341322619E0,-1.458556370E0,2.793683425E-1,2.001144603E0
2.158812792E0,9.256580919E-1,-1.949431293E0,3.171074418E-1,2.181211223E0
2.168770792E0,5.769938850E-1,-2.450997266E0,4.335441434E-1,2.555047957E0
2.178728792E0,2.224766153E-1,-2.721318723E0,6.805678817E-1,2.813937469E0
2.188686792E0,2.860574841E-2,-2.797761712E0,9.393995603E-1,2.951399739E0
2.198645792E0,-8.412681520E-2,-2.824647210E0,1.077633659E0,3.024401343E0
2.208603792E0,-1.910358444E-1,-2.906045129E0,1.098488338E0,3.112598531E0
2.218561792E0,-3.126500362E-1,-3.163059493E0,1.046617688E0,3.346356823E0
2.228519792E0,-5.118673047E-1,-3.591943991E0,9.974028432E-1,3.762829016E0
2.238478792E0,-8.969628811E-1,-4.117611601E0,1.021238579E0,4.336149899E0
2.248436792E0,-1.460107928E0,-4.610180463E0,1.030657055E0,4.944485113E0
2.258394792E0,-2.069465275E0,-5.031872885E0,9.582381928E-1,5.524549908E0
2.268353792E0,-2.556345088E0,-5.328658841E0,9.282701893E-1,5.982573927E0
2.278311792E0,-2.900898995E0,-5.439486966E0,9.316813087E-1,6.234682309E0
2.288269792E0,-3.078540915E0,-5.455520031E0,9.413198590E-1,6.334524138E0
2.298227792E0,-3.145283081E0,-5.484991168E0,9.035914309E-1,6.387050277E0
2.308186792E0,-3.180568688E0,-5.490320320E0,8.334783451E-1,6.399556278E0
2.318144792E0,-3.216089646E0,-5.496603153E0,7.385666330E-1,6.411034200E0
2.328102792E0,-3.269756561E0,-5.507798232E0,6.496489017E-1,6.438104770E0
2.338060792E0,-3.349434522E0,-5.427717690E0,5.929686244E-1,6.405500975E0
2.348019792E0,-3.385036464E0,-5.293968480E0,4.958802862E-1,6.303211196E0
2.357977792E0,-3.295070327E0,-5.142165990E0,3.620889024E-1,6.118044451E0
2.367935792E0,-3.121967016E0,-4.953095103E0,2.709226242E-1,5.861162702E0
2.377894792E0,-2.939645277E0,-4.811989510E0,1.854561388E-1,5.641910260E0
2.387852792E0,-2.873001052E0,-4.753134946E0,9.573748514E-2,5.554781051E0
2.397810792E0,-2.901120312E0,-4.734193475E0,-9.314760715E-3,5.552402515E0
2.407768792E0,-2.986513634E0,-4.843713579E0,-1.348322614E-1,5.692012356E0
2.417727792E0,-3.157019904E0,-4.984047339E0,-2.086076045E-1,5.903475221E0
2.427685792E0,-3.524587867E0,-5.067951375E0,-1.739733768E-1,6.175525687E0
2.437644250E0,-3.945687674E0,-5.067607559E0,-7.897000954E-2,6.423031516E0
2.447602250E0,-4.352415317E0,-5.030363719E0,1.540997140E-2,6.651940747E0
2.457561250E0,-4.591744192E0,-4.954142924E0,7.091978230E-2,6.755196256E0
2.467519250E0,-4.654816938E0,-4.820636373E0,6.009300470E-2,6.701452599E0
2.477477250E0,-4.546800154E0,-4.730709704E0,-5.044027492E-2,6.561672818E0
2.487436250E0,-4.408383695E0,-4.714290138E0,-3.196859177E-1,6.462242443E0
2.497394250E0,-4.352429935E0,-4.709188442E0,-5.658864411E-1,6.437416375E0
2.507352250E0,-4.220433719E0,-4.537181484E0,-6.235236883E-1,6.227909632E0
2.517310250E0,-3.817637744E0,-4.241873120E0,-5.848374863E-1,5.736713379E0
2.527269250E0,-3.299366276E0,-3.930647466E0,-4.957995947E-1,5.155737053E0
2.537227250E0,-2.670770128E0,-3.653947281E0,-3.013692223E-1,4.535985804E0
