"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.019147917E-1,-2.665705416E-2,-9.065763468E0,5.659866185E0,1.068750968E1
7.118507916E-1,1.070422726E-1,-9.023600950E0,3.734212595E0,9.766328679E0
7.217857917E-1,2.586915647E-1,-9.162054246E0,2.666237367E0,9.545626277E0
7.317217916E-1,-3.719238460E-2,-9.501341273E0,2.258571246E0,9.766166768E0
7.416567917E-1,-2.972125829E-1,-9.797459477E0,1.791351233E0,9.964310651E0
7.515927917E-1,-4.338658865E-1,-9.936067139E0,1.128884504E0,1.000939808E1
7.615277916E-1,-1.510935874E-1,-1.021905016E1,6.238026005E-1,1.023918674E1
7.714637917E-1,3.542426699E-1,-1.070767507E1,5.693679464E-1,1.072865197E1
7.813997917E-1,2.628194797E-1,-1.120110757E1,3.039967418E-1,1.120831383E1
7.913347917E-1,1.093943060E-1,-1.130593996E1,-6.630084738E-1,1.132589183E1
8.012707916E-1,1.023952162E-1,-1.137193280E1,-1.946864658E0,1.153783439E1
8.112057917E-1,2.329190116E-1,-1.100724079E1,-3.111618029E0,1.144096884E1
8.211417916E-1,1.947304807E-1,-1.095542745E1,-3.798923730E0,1.159703117E1
8.310767917E-1,4.780796807E-1,-1.094388972E1,-4.526700350E0,1.185277598E1
8.410127916E-1,6.198983415E-1,-1.028258600E1,-4.806669129E0,1.136749387E1
8.509477917E-1,7.381270686E-1,-9.786084303E0,-4.288898767E0,1.071013213E1
8.608837916E-1,9.667654797E-1,-9.170136268E0,-3.842536358E0,9.989550556E0
8.708197917E-1,1.165988595E0,-8.178615723E0,-4.117410457E0,9.230512089E0
8.807547917E-1,9.952694866E-1,-6.719010363E0,-5.084072149E0,8.484306172E0
8.906907917E-1,6.881906775E-1,-5.639636573E0,-6.546526272E0,8.668108982E0
9.006257917E-1,8.385876422E-1,-5.580597237E0,-7.449861449E0,9.345947269E0
9.105617917E-1,6.281923977E-1,-5.703189960E0,-7.694598999E0,9.598325644E0
9.204967917E-1,2.849690250E-1,-5.680729635E0,-7.747343223E0,9.611098977E0
9.304327916E-1,2.273900306E-1,-5.594674993E0,-7.487468401E0,9.349560287E0
9.403677917E-1,5.207752454E-1,-5.628707542E0,-6.835334871E0,8.869913092E0
9.503037916E-1,7.256527649E-1,-5.463157665E0,-5.846702267E0,8.034711631E0
9.602397917E-1,9.456444597E-1,-4.949161681E0,-4.988113493E0,7.090114315E0
9.701747916E-1,1.407821541E0,-4.436934480E0,-4.358077176E0,6.376612403E0
9.801107917E-1,1.832522356E0,-3.828627586E0,-4.096056426E0,5.898661341E0
9.900457917E-1,2.206029628E0,-2.987191619E0,-4.612245115E0,5.921375304E0
9.999817917E-1,2.511829066E0,-2.099424654E0,-5.575839357E0,6.465821964E0
1.009916792E0,2.614297720E0,-1.456516861E0,-6.540010135E0,7.192199003E0
1.019852792E0,2.529297330E0,-9.721715230E-1,-7.358341999E0,7.841406725E0
1.029787792E0,2.330745767E0,-4.606313699E-1,-7.726644080E0,8.083661659E0
1.039723792E0,2.261250440E0,1.016848344E-1,-7.730343028E0,8.054923755E0
1.049659792E0,2.579806456E0,8.041406715E-1,-7.631555489E0,8.095843548E0
1.059594792E0,3.021581140E0,1.362393061E0,-7.709167922E0,8.391503887E0
1.069530792E0,3.187065822E0,1.268234763E0,-7.676514730E0,8.408013224E0
1.079465792E0,3.014406314E0,8.592120874E-1,-7.303767012E0,7.947949635E0
1.089401792E0,2.475212632E0,9.225766093E-1,-6.956814285E0,7.441444092E0
1.099336792E0,1.619587812E0,1.540836049E0,-7.028544418E0,7.375478090E0
1.109272792E0,7.322892085E-1,2.045808610E0,-7.338167936E0,7.653122827E0
1.119207792E0,2.798132426E-1,2.216860718E0,-7.788971305E0,8.103137719E0
1.129143792E0,5.162543245E-1,1.855047292E0,-7.915058910E0,8.145911645E0
1.139079792E0,8.323140183E-1,5.244642538E-1,-7.211087474E0,7.277883754E0
1.149014792E0,1.138351731E0,-1.221014403E0,-5.483082052E0,5.731571305E0
1.158950792E0,2.032675910E0,-2.180781643E0,-2.803744583E0,4.092500900E0
1.168885792E0,2.945348359E0,-2.472310367E0,-4.980307460E-1,3.877554658E0
1.178821792E0,3.658756908E0,-2.889346651E0,1.681246993E0,4.955947703E0
1.188756792E0,4.384682592E0,-3.504015316E0,3.365048634E0,6.544243048E0
1.198692792E0,4.400825292E0,-3.605891939E0,4.107776585E0,7.017374751E0
1.208627792E0,3.760559564E0,-3.576846480E0,3.409800299E0,6.209861275E0
1.218563792E0,2.262024611E0,-3.361223386E0,1.742332855E0,4.410249627E0
1.228498792E0,1.226659451E0,-2.728433907E0,1.875652295E-1,2.997369799E0
1.238434792E0,1.718036504E0,-1.959390271E0,-1.178804523E-1,2.608592621E0
1.248370792E0,2.476568601E0,-2.034632826E0,6.949971288E-1,3.279656047E0
1.258305792E0,2.683055713E0,-2.325667168E0,2.286375341E0,4.223153790E0
1.268241792E0,2.127468485E0,-2.633517517E0,4.773977346E0,5.852554687E0
1.278176792E0,5.387615731E-1,-3.335128724E0,7.775560132E0,8.477775829E0
1.288112792E0,-1.246291185E0,-4.487490091E0,9.800395948E0,1.085074052E1
1.298047792E0,-3.112503297E0,-5.344759734E0,1.068714550E1,1.234784241E1
1.307983792E0,-4.579766171E0,-5.451566144E0,1.093007509E1,1.304455339E1
1.317918792E0,-4.950567352E0,-4.464388035E0,1.125090596E1,1.307752892E1
1.327854792E0,-4.496311786E0,-3.576503833E0,1.267201092E1,1.391359264E1
1.337790792E0,-4.027589623E0,-3.353643640E0,1.509926030E1,1.598299301E1
1.347725792E0,-3.725311086E0,-3.482701630E0,1.744122454E1,1.817150150E1
1.357661792E0,-3.449187729E0,-4.292796521E0,1.843296026E1,1.923795784E1
1.367596792E0,-2.713062747E0,-5.139528896E0,1.776216651E1,1.868876737E1
1.377532792E0,-1.520119364E0,-5.861908536E0,1.608304264E1,1.718537155E1
1.387467792E0,-9.903630149E-2,-6.558522420E0,1.469463766E1,1.609212231E1
1.397403792E0,1.122356380E0,-7.514568492E0,1.405771566E1,1.597960553E1
1.407338792E0,1.907892673E0,-8.604091294E0,1.380319221E1,1.637676881E1
1.417274792E0,2.216936878E0,-9.785504844E0,1.321077337E1,1.658901586E1
1.427210792E0,2.177355905E0,-1.099930846E1,1.191636471E1,1.636231687E1
1.437145792E0,2.003516576E0,-1.212964074E1,1.011535797E1,1.592051287E1
1.447081792E0,1.420089877E0,-1.327321228E1,8.107258058E0,1.561801692E1
1.457016792E0,1.247815701E0,-1.427143724E1,6.371801528E0,1.567899294E1
1.466952792E0,1.677343246E0,-1.486160373E1,4.892886908E0,1.573598068E1
1.476887792E0,1.594223467E0,-1.535061690E1,3.201617203E0,1.576176831E1
1.486823792E0,1.203667542E0,-1.600451453E1,1.262411520E0,1.609928520E1
1.496758792E0,1.091654843E0,-1.636732725E1,-5.178431591E-1,1.641186379E1
1.506694792E0,1.247462967E0,-1.621185680E1,-1.566386920E0,1.633505533E1
1.516630792E0,9.656296581E-1,-1.527582516E1,-1.805416710E0,1.541242371E1
1.526565792E0,6.728269722E-1,-1.564970783E1,-2.526216432E0,1.586656298E1
1.536501792E0,3.474310291E-1,-1.583788760E1,-4.124040030E0,1.636970061E1
1.546436792E0,3.858431429E-2,-1.519922664E1,-4.903334713E0,1.597061898E1
1.556372792E0,-3.711447045E-1,-1.455481787E1,-4.921671581E0,1.536890766E1
1.566307792E0,-2.712293838E-1,-1.364135882E1,-5.196105970E0,1.459999154E1
1.576243792E0,-1.320140496E-1,-1.230402225E1,-6.310886990E0,1.382872683E1
1.586178792E0,2.693202313E-1,-1.079980263E1,-7.406609595E0,1.309832569E1
1.596114792E0,7.981732225E-1,-9.880399307E0,-7.710185337E0,1.255811805E1
1.606049792E0,1.361420377E0,-8.871178071E0,-7.727866148E0,1.184361351E1
1.615985792E0,1.741337659E0,-7.823223710E0,-7.608634989E0,1.105108196E1
1.625921792E0,1.473528604E0,-6.937483390E0,-7.447843575E0,1.028447064E1
1.635856792E0,1.023333344E0,-6.529723129E0,-7.367813904E0,9.897938017E0
1.645792792E0,7.606711547E-1,-6.153048420E0,-7.288806326E0,9.568977120E0
1.655727792E0,3.682035550E-1,-5.667107962E0,-7.371312293E0,9.305263641E0
1.665663792E0,2.985737416E-1,-5.162397357E0,-7.628549436E0,9.215978474E0
1.675598792E0,7.309259301E-1,-4.643670391E0,-8.090404043E0,9.356952762E0
1.685534792E0,1.231657505E0,-4.138476221E0,-8.517612144E0,9.549538328E0
1.695469792E0,1.603093693E0,-3.693986090E0,-8.631769674E0,9.524856446E0
1.705405792E0,1.900748545E0,-3.318024741E0,-8.600115187E0,9.411913432E0
1.715341792E0,2.027624646E0,-2.993414226E0,-8.759523150E0,9.476340868E0
1.725276792E0,1.936184134E0,-2.724297295E0,-9.073902208E0,9.669865874E0
1.735212792E0,1.765793346E0,-2.739462633E0,-9.250816734E0,9.808174749E0
1.745147792E0,1.610641572E0,-2.836349827E0,-9.079369354E0,9.647486433E0
1.755083792E0,1.549548693E0,-2.979579713E0,-8.378731416E0,9.026745624E0
1.765018792E0,1.442509271E0,-3.047163586E0,-7.413165493E0,8.143774404E0
1.774954958E0,1.293469006E0,-2.880914381E0,-6.709341992E0,7.415389384E0
1.784889958E0,1.136390282E0,-2.614888873E0,-6.550538632E0,7.144129272E0
1.794825958E0,1.298290913E0,-2.411549610E0,-6.632096765E0,7.175363288E0
1.804761958E0,2.048916112E0,-2.416716210E0,-6.642039371E0,7.359025851E0
