"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.526687500E-1,-9.344890686E-1,6.580997363E-2,1.283864370E0,1.589310697E0
3.626037500E-1,-9.457992648E-1,-3.807848628E-1,1.859275998E0,2.120481219E0
3.725397500E-1,-4.730632813E-1,-9.294967890E-1,2.823009989E0,3.009508024E0
3.824747500E-1,2.625563915E-1,-1.355268667E0,3.580593376E0,3.837491100E0
3.924107500E-1,3.923752867E-1,-1.769765944E0,3.102615071E0,3.593361955E0
4.023457500E-1,1.299126334E-1,-2.132042177E0,2.614391860E0,3.376022206E0
4.122807500E-1,7.049403191E-3,-1.483791198E0,3.117720768E0,3.452805931E0
4.222167500E-1,-9.921540901E-2,-6.775250638E-1,3.986436335E0,4.044818730E0
4.321517500E-1,1.441699724E0,1.950707448E0,2.334892028E0,3.366820224E0
4.420877500E-1,2.274003948E0,3.711483883E0,8.672888464E-1,4.438287565E0
4.520227500E-1,1.163714029E0,-2.074802613E-1,1.616855700E0,2.002873125E0
4.619577500E-1,3.986631632E-1,-2.474176213E0,1.688146707E0,3.021641864E0
4.718937500E-1,-1.123856995E0,-1.863612878E0,2.633499976E0,3.416347410E0
4.818287500E-1,-1.536099512E0,-1.982836436E0,4.002512085E0,4.723488651E0
4.917647500E-1,-1.353904219E0,-2.468614342E0,5.089632266E0,5.816482615E0
5.016997500E-1,-1.160186111E0,-2.562145234E0,5.939854259E0,6.572099256E0
5.116347500E-1,-1.120344645E0,-2.521679578E0,6.304283144E0,6.881716790E0
5.215707500E-1,-1.070249064E0,-2.684270180E0,6.218882806E0,6.857495374E0
5.315057500E-1,-6.944344805E-1,-3.075096905E0,5.568145591E0,6.398648728E0
5.414417500E-1,-3.783698165E-1,-3.241244953E0,4.726758741E0,5.743786273E0
5.513767500E-1,-4.004987504E-1,-3.284308527E0,3.564578437E0,4.863465963E0
5.613117500E-1,-7.000967049E-1,-3.273543802E0,2.195037155E0,4.003050403E0
5.712477500E-1,-1.126409085E0,-3.336417158E0,1.024595320E0,3.667461309E0
5.811827500E-1,-1.546392658E0,-3.495953175E0,2.597613859E-1,3.831513387E0
5.911187500E-1,-1.652020416E0,-3.717396002E0,-1.255373812E-1,4.069885027E0
6.010537500E-1,-1.530146316E0,-3.901759297E0,-3.446132559E-1,4.205214817E0
6.109887500E-1,-1.293564901E0,-4.091235396E0,-3.805098975E-1,4.307702984E0
6.209247500E-1,-1.174369994E0,-4.435014839E0,-7.739316165E-2,4.588517321E0
6.308597500E-1,-1.210001757E0,-4.820539309E0,-2.862065881E-1,4.978314744E0
6.407957500E-1,-1.228643265E0,-5.150420505E0,-1.248580517E0,5.440160747E0
6.507307500E-1,-1.187663201E0,-5.261657351E0,-2.419354181E0,5.911755797E0
6.606657500E-1,-1.180144558E0,-5.641020609E0,-3.472453215E0,6.728431171E0
6.706017500E-1,-1.519553061E0,-6.375152568E0,-4.411944942E0,7.900434794E0
6.805367500E-1,-1.958575461E0,-6.797183543E0,-4.893999926E0,8.601683395E0
6.904727500E-1,-2.276631541E0,-6.897776118E0,-4.694134786E0,8.648541376E0
7.004077500E-1,-1.580296423E0,-7.093469562E0,-4.325793236E0,8.457371597E0
7.103427500E-1,-6.348175853E-1,-6.711048210E0,-3.903380437E0,7.789578954E0
7.202787500E-1,-1.042748147E0,-6.165916972E0,-3.442293862E0,7.138294112E0
7.302137500E-1,-1.391596395E0,-6.438829916E0,-3.376533735E0,7.402435496E0
7.401497500E-1,-1.735444250E0,-7.001322706E0,-3.504343929E0,8.019396034E0
7.500847500E-1,-2.259511186E0,-7.520433834E0,-3.394467438E0,8.554807130E0
7.600197500E-1,-2.932185107E0,-8.354822152E0,-3.086466523E0,9.376941841E0
7.699557500E-1,-3.342566675E0,-9.590271576E0,-2.754055237E0,1.052287419E1
7.798907500E-1,-3.503551339E0,-1.098147328E1,-2.361570534E0,1.176625016E1
7.898267500E-1,-3.056321788E0,-1.159150628E1,-1.971052835E0,1.214862831E1
7.997617500E-1,-1.788207770E0,-1.042080249E1,-2.201434593E0,1.079986693E1
8.096967500E-1,1.778097349E-1,-8.513802683E0,-3.223156299E0,9.105228660E0
8.196327500E-1,2.753531034E0,-6.721034085E0,-4.887243760E0,8.754392263E0
8.295677500E-1,5.922996737E0,-4.756749694E0,-6.816353055E0,1.020643067E1
8.395037500E-1,9.306355342E0,-3.164727704E0,-8.433897557E0,1.295200290E1
8.494387500E-1,1.266883939E1,-2.324328448E0,-9.240085924E0,1.585185106E1
8.593737500E-1,1.509055146E1,-1.816800070E0,-9.487293338E0,1.791742841E1
8.693097500E-1,1.610870841E1,-1.373185559E0,-1.052845323E1,1.929311931E1
8.792447500E-1,1.558753321E1,-1.258071425E0,-1.270888814E1,2.015117300E1
8.891807500E-1,1.421722068E1,-2.005720099E0,-1.455261814E1,2.044336009E1
8.991157500E-1,1.368502466E1,-2.226601009E0,-1.473362338E1,2.023159188E1
9.090507500E-1,1.302119026E1,-2.146992338E0,-1.337937900E1,1.879278464E1
9.189867500E-1,1.262246161E1,-2.879058475E0,-1.100800912E1,1.699387477E1
9.289217500E-1,1.171534095E1,-3.681832067E0,-8.920161366E0,1.517808880E1
9.388577500E-1,9.660377353E0,-4.628982185E0,-8.148029523E0,1.345885403E1
9.487927500E-1,7.375890078E0,-5.483003114E0,-8.233460852E0,1.233924451E1
9.587277500E-1,5.877348694E0,-6.199957708E0,-8.310175737E0,1.191812586E1
9.686637500E-1,5.315835312E0,-6.709974661E0,-7.570626333E0,1.142787155E1
9.785987500E-1,6.183025925E0,-6.239369695E0,-5.999237412E0,1.063721737E1
9.885347500E-1,7.741269135E0,-5.684609263E0,-4.654721044E0,1.067279056E1
9.984697500E-1,8.953612118E0,-6.015310823E0,-3.904488192E0,1.147153705E1
1.008404750E0,1.017372254E1,-6.948019488E0,-4.333056940E0,1.305967027E1
1.018340750E0,1.194112650E1,-9.144013832E0,-5.680972295E0,1.607721796E1
1.028275750E0,1.345440579E1,-1.278279227E1,-5.231920166E0,1.928195535E1
1.038211750E0,1.551191117E1,-1.648798571E1,-1.283854284E0,2.267424404E1
1.048146750E0,1.835913331E1,-1.819645442E1,4.938980509E0,2.631657763E1
1.058081750E0,2.150311685E1,-1.726684302E1,1.127433225E1,2.979326216E1
1.068017750E0,2.211752356E1,-1.613087520E1,1.625823692E1,3.183897377E1
1.077952750E0,1.975091682E1,-1.664486183E1,2.080955989E1,3.316908084E1
1.087888750E0,1.596926869E1,-1.544137621E1,2.372307776E1,3.249981631E1
1.097823750E0,1.089665123E1,-1.343431944E1,2.360864307E1,2.926749007E1
1.107758750E0,6.132182046E0,-1.234584153E1,2.042610884E1,2.464243053E1
1.117694750E0,3.321927758E0,-1.154808017E1,1.553920481E1,1.964332573E1
1.127629750E0,1.879332533E0,-1.042791270E1,1.047900216E1,1.490244075E1
1.137565750E0,7.064863229E-1,-9.407509249E0,6.170493003E0,1.127276972E1
1.147500750E0,-2.538913661E-1,-8.868483675E0,3.957257559E0,9.714646206E0
1.157435750E0,-5.873001873E-1,-7.929001011E0,3.315754852E0,8.614418656E0
1.167371750E0,-1.858572578E-1,-6.384568339E0,2.919377950E0,7.022821613E0
1.177306750E0,5.451914638E-1,-4.777716640E0,2.669202490E0,5.499859267E0
1.187242750E0,9.000431943E-1,-3.624462696E0,2.987192788E0,4.782272299E0
1.197177750E0,1.101626539E0,-3.097408710E0,3.668230859E0,4.925793275E0
1.207112750E0,1.744703316E0,-2.877810679E0,4.207031901E0,5.387476346E0
1.217048750E0,2.735183056E0,-2.676593955E0,4.202288640E0,5.683714574E0
1.226983750E0,3.807996270E0,-2.420181270E0,3.696672301E0,5.832966575E0
1.236919750E0,4.035299762E0,-2.583219184E0,2.728302053E0,5.513646489E0
1.246854750E0,4.172392411E0,-2.844776250E0,2.090390121E0,5.465468067E0
1.256789750E0,4.064722951E0,-2.758902286E0,2.119865058E0,5.350452538E0
1.266725750E0,3.722514655E0,-2.855749719E0,2.475381324E0,5.304708712E0
1.276660750E0,3.295758544E0,-3.237818484E0,3.031590989E0,5.525942168E0
1.286596750E0,2.348302325E0,-3.409974546E0,3.583787125E0,5.475945614E0
1.296531750E0,1.053850401E0,-3.669137177E0,3.344726344E0,5.075466738E0
1.306466750E0,5.117450979E-1,-4.049826584E0,2.975969935E0,5.051670562E0
1.316402750E0,1.183404527E0,-3.974422061E0,2.713594551E0,4.955811980E0
1.326336750E0,2.085447762E0,-3.688283885E0,2.960034226E0,5.168591007E0
1.336272750E0,2.660453886E0,-3.515672325E0,3.876076864E0,5.870429169E0
1.346207750E0,2.466771884E0,-3.681985849E0,4.485239498E0,6.305502095E0
1.356142750E0,2.103617692E0,-3.884970186E0,4.267934160E0,6.142756933E0
1.366078750E0,1.833921302E0,-4.330943756E0,3.486500566E0,5.854573200E0
1.376013750E0,1.475052827E0,-4.803390595E0,2.672629543E0,5.691334705E0
1.385949750E0,1.124914391E0,-4.954359856E0,1.741213990E0,5.370562366E0
1.395884750E0,6.797309259E-1,-4.947842549E0,1.338038823E-1,4.996106834E0
1.405819750E0,4.413443291E-1,-5.153531224E0,-1.158356225E0,5.300514884E0
1.415755750E0,4.019397967E-1,-5.437746835E0,-1.383725165E0,5.625419235E0
1.425690750E0,7.845027977E-1,-5.896010667E0,-2.709655282E-1,5.954142150E0
1.435626750E0,8.950610742E-1,-6.599406736E0,1.532487980E0,6.833873207E0
1.445561750E0,1.034370841E0,-6.876329700E0,1.017766064E0,7.027779233E0
1.455496750E0,2.543123657E0,-6.107181106E0,-1.410672936E0,6.764254366E0
1.465432750E0,3.441825792E0,-4.974611102E0,-3.883162520E0,7.188314932E0
1.475367750E0,2.924844805E0,-4.717290344E0,-5.848265812E0,8.062862912E0
1.485303750E0,2.187910860E0,-5.517656638E0,-6.850017815E0,9.063897217E0
1.495238750E0,1.335972125E0,-6.887971507E0,-6.629298288E0,9.652801085E0
1.505173750E0,9.601937941E-1,-8.165853006E0,-6.167814978E0,1.027837872E1
1.515109750E0,1.393226306E0,-8.734754344E0,-6.418264089E0,1.092845492E1
1.525044750E0,2.303748588E0,-9.107419032E0,-7.398417646E0,1.195779757E1
1.534980750E0,3.393292440E0,-9.619332238E0,-8.034580091E0,1.298462412E1
1.544915750E0,4.956642609E0,-9.496548311E0,-7.834724014E0,1.327161016E1
1.554850750E0,6.486941391E0,-8.920627390E0,-7.090976894E0,1.311258765E1
1.564786750E0,8.301418362E0,-7.708573260E0,-6.895688077E0,1.326220806E1
1.574721750E0,1.039821820E1,-6.320039052E0,-7.560549241E0,1.432577189E1
1.584657750E0,1.141820767E1,-5.073051901E0,-8.424081252E0,1.506905660E1
1.594592750E0,1.113418385E1,-4.042744437E0,-9.780969159E0,1.536167928E1
1.604527750E0,1.034697671E1,-3.786123298E0,-1.173098810E1,1.609381056E1
1.614463750E0,1.042388046E1,-4.257012146E0,-1.259517967E1,1.689431819E1
1.624398750E0,1.117542894E1,-4.034434082E0,-1.115700904E1,1.629864169E1
1.634334750E0,1.116515538E1,-4.150202812E0,-1.031577246E1,1.575753913E1
1.644269750E0,1.081059893E1,-5.217599165E0,-1.069376572E1,1.607634957E1
1.654204750E0,1.134933331E1,-5.915709937E0,-9.410030569E0,1.588558044E1
1.664140750E0,1.194804493E1,-5.849106057E0,-7.658798836E0,1.535008205E1
1.674075750E0,1.184531987E1,-5.762245084E0,-7.776783954E0,1.529684412E1
1.684011750E0,1.137620478E1,-5.819376474E0,-8.522231444E0,1.535941426E1
1.693946750E0,1.023567496E1,-6.692262275E0,-9.441304986E0,1.544971379E1
1.703881750E0,9.130612013E0,-8.135523498E0,-9.864906524E0,1.571213541E1
1.713817750E0,7.986591992E0,-9.528686947E0,-9.035636274E0,1.536958846E1
1.723752750E0,7.711274673E0,-1.066606278E1,-7.448742292E0,1.512324086E1
1.733688750E0,8.387653683E0,-1.136218082E1,-5.399227717E0,1.511964111E1
1.743623750E0,9.525627683E0,-1.192704290E1,-3.333222824E0,1.562377386E1
1.753558750E0,1.098323447E1,-1.304707355E1,-1.892073616E0,1.715918151E1
1.763494750E0,1.256885902E1,-1.464476792E1,-4.085630840E-1,1.930316990E1
1.773429750E0,1.366931904E1,-1.647782091E1,1.439205594E0,2.145786983E1
1.783365750E0,1.524670603E1,-1.707504616E1,2.534209576E0,2.303131487E1
1.793300750E0,1.796595133E1,-1.684660948E1,3.490219980E0,2.487499334E1
1.803235750E0,2.135981329E1,-1.592371888E1,5.452601686E0,2.719443531E1
1.813171750E0,2.455558795E1,-1.517038116E1,8.110491568E0,2.998161833E1
1.823106750E0,2.523301362E1,-1.572298396E1,1.096242773E1,3.168741111E1
1.833042750E0,2.101082807E1,-1.771148752E1,1.414966546E1,3.090897474E1
1.842977750E0,1.212588799E1,-2.190686475E1,1.787520722E1,3.076476745E1
1.852912750E0,1.363727396E0,-2.356886330E1,2.153196000E1,3.195272087E1
1.862848750E0,-9.170283617E0,-2.002990853E1,2.214530953E1,3.123629414E1
1.872783750E0,-1.292990353E1,-1.552148307E1,1.799036463E1,2.705091609E1
1.882719750E0,-9.555463101E0,-1.253288929E1,1.091989158E1,1.917352917E1
1.892654750E0,-4.256974724E0,-8.071343290E0,5.358928707E0,1.058236898E1
1.902589750E0,7.882941324E-1,-3.237541911E0,2.300170677E0,4.048934478E0
1.912525750E0,4.001660730E0,-8.772472394E-1,8.169054356E-1,4.177341955E0
1.922460750E0,4.607504193E0,-3.348261863E-1,5.286049595E-1,4.649798562E0
1.932396750E0,3.738684545E0,-3.859513164E-1,7.959510612E-1,3.841908203E0
1.942331750E0,2.660763204E0,-9.495954233E-1,1.058694600E0,3.016989650E0
1.952266750E0,1.275958350E0,-1.809563556E0,1.502223376E0,2.675680296E0
1.962202750E0,3.170600063E-1,-2.265671520E0,2.184051991E0,3.162890700E0
1.972137750E0,2.600490689E-1,-2.088746468E0,2.421034963E0,3.208098755E0
1.982073750E0,1.004238823E0,-1.604466619E0,1.975017539E0,2.735599208E0
1.992008750E0,2.250834795E0,-9.289518285E-1,1.256677741E0,2.740154688E0
2.001943750E0,3.648029314E0,-3.873856384E-1,6.840412009E-1,3.731768732E0
2.011879750E0,4.564078091E0,-2.503228104E-1,2.547351193E-1,4.578030178E0
2.021814750E0,4.760771409E0,-7.200717437E-1,4.149511671E-1,4.832766516E0
2.031750750E0,4.394353302E0,-1.263769829E0,1.281460580E0,4.748641525E0
2.041685750E0,3.801983578E0,-1.508206247E0,2.281029816E0,4.683253382E0
2.051620750E0,3.520458856E0,-1.537248198E0,2.681386333E0,4.684719335E0
2.061556750E0,3.271724734E0,-1.766910456E0,2.202060245E0,4.321484076E0
2.071491750E0,3.315878521E0,-2.005572749E0,1.598049300E0,4.191793648E0
2.081427750E0,3.648707883E0,-1.950932858E0,1.489654494E0,4.397530983E0
2.091362750E0,4.091545299E0,-1.724561997E0,1.803111738E0,4.792292661E0
2.101297750E0,3.837582012E0,-1.704765664E0,1.837850339E0,4.583770886E0
2.111233750E0,2.726529469E0,-1.881524654E0,1.459055429E0,3.619798436E0
2.121168750E0,1.600057527E0,-2.496677468E0,2.484809375E-1,2.975789852E0
2.131104750E0,1.807532233E-1,-3.377537702E0,-7.267235363E-1,3.459560631E0
2.141039750E0,-6.853673494E-1,-3.958718194E0,-3.604498547E-1,4.033745436E0
2.150974750E0,-1.150764785E0,-4.208683155E0,3.889988852E-1,4.380478697E0
2.160910750E0,-8.968225479E-1,-4.387246596E0,1.067382320E0,4.603425723E0
2.170845750E0,-3.131031954E-1,-4.376113497E0,1.520934466E0,4.643451798E0
2.180781750E0,3.933093794E-1,-4.452352418E0,1.641405527E0,4.761548743E0
2.190716750E0,6.202276129E-1,-4.369725414E0,1.095883988E0,4.547542655E0
2.200651750E0,8.039114606E-1,-4.071300484E0,-2.716557920E-1,4.158792870E0
2.210587750E0,7.840301965E-1,-3.940747361E0,-1.530505773E0,4.299609405E0
2.220522750E0,2.783876914E-1,-4.144861965E0,-2.710864486E0,4.960460329E0
2.230458750E0,3.599838316E-3,-4.585987608E0,-3.622323492E0,5.844015981E0
2.240393750E0,3.400249457E-1,-4.867891231E0,-3.642331202E0,6.089216582E0
2.250328750E0,5.897786028E-1,-4.751304767E0,-2.865537081E0,5.579788397E0
2.260264750E0,8.151030314E-1,-5.071714059E0,-1.510650676E0,5.354319929E0
2.270199750E0,4.600793928E-1,-5.370881585E0,-1.190762079E-1,5.391866207E0
2.280135750E0,5.400016214E-1,-5.706014750E0,-8.755404371E-1,5.797997683E0
2.290070750E0,9.589192472E-1,-5.569285213E0,-2.490390250E0,6.175638227E0
2.300005750E0,1.131797294E0,-5.046269900E0,-3.869736435E0,6.459153590E0
2.309941750E0,1.259282383E0,-4.951187741E0,-4.497953976E0,6.806735057E0
2.319876750E0,6.880529755E-1,-5.519912494E0,-4.543796439E0,7.182543903E0
2.329813417E0,-1.789768392E-1,-6.763585442E0,-4.176331095E0,7.951091885E0
2.339748417E0,-6.734942856E-1,-7.879336515E0,-3.516892931E0,8.654829540E0
2.349683417E0,-9.333106354E-1,-8.430790932E0,-2.937682367E0,8.976596357E0
2.359619417E0,-5.877211869E-1,-8.937507132E0,-2.212908584E0,9.226126724E0
2.369554417E0,-3.476637483E-1,-9.474596694E0,-1.724263204E0,9.636489827E0
2.379490417E0,-1.332492739E-1,-1.029007746E1,-1.720152904E0,1.043371340E1
2.389425417E0,1.353997629E0,-9.974528954E0,-2.605661382E0,1.039778864E1
2.399360417E0,4.159879369E0,-8.198648869E0,-3.850612824E0,9.967429898E0
2.409296417E0,7.969380128E0,-6.244939168E0,-5.154522911E0,1.136131116E1
2.419231417E0,1.190390898E1,-3.952984122E0,-6.390356498E0,1.407713709E1
2.429167417E0,1.448289477E1,-1.842081676E0,-7.765450881E0,1.653631559E1
2.439102417E0,1.537478695E1,-1.207635243E0,-9.780560439E0,1.826203217E1
2.449037417E0,1.570472077E1,-1.154013498E0,-1.171125374E1,1.962456282E1
2.458973417E0,1.529106067E1,-1.396138804E0,-1.345610266E1,2.041647469E1
2.468908417E0,1.431717065E1,-2.460393741E0,-1.517861871E1,2.101012563E1
2.478844417E0,1.302452552E1,-4.187170371E0,-1.630936380E1,2.128769617E1
2.488779417E0,1.219048101E1,-5.807886111E0,-1.560093269E1,2.063318854E1
2.498714417E0,1.229006377E1,-6.963367844E0,-1.351716630E1,1.955116222E1
2.508650417E0,1.255352060E1,-7.603651991E0,-1.102708274E1,1.835764028E1
2.518585417E0,1.188915528E1,-9.313074378E0,-8.405388873E0,1.728397899E1
2.528521417E0,9.991993418E0,-1.050200394E1,-6.298374533E0,1.580511123E1
2.538456417E0,7.696571265E0,-1.125491014E1,-5.026541394E0,1.453190730E1
2.548391417E0,5.404402503E0,-1.176932127E1,-4.323734139E0,1.365354044E1
2.558327417E0,3.943398489E0,-1.191909770E1,-4.164698060E0,1.322724429E1
2.568262417E0,3.866702315E0,-1.205283054E1,-3.822168167E0,1.322237045E1
2.578198417E0,3.839442011E0,-1.228166133E1,-3.220710993E0,1.326474648E1
2.588133417E0,4.633112658E0,-1.255821825E1,-2.793242984E0,1.367394548E1
2.598068417E0,6.999871427E0,-1.257036409E1,-1.892159862E0,1.451180631E1
2.608004417E0,1.026344456E1,-1.256992087E1,-6.779092258E-1,1.624194464E1
2.617939417E0,1.311174726E1,-1.324895686E1,2.277613288E-1,1.864147658E1
2.627875417E0,1.531509974E1,-1.534977724E1,1.682527533E0,2.174853651E1
2.637810417E0,1.573844751E1,-1.899390705E1,5.692657955E0,2.531548122E1
2.647745417E0,1.336259983E1,-2.093538028E1,1.190054332E1,2.754037314E1
2.657681417E0,1.078431336E1,-1.927649830E1,1.762068611E1,2.825550177E1
2.667616417E0,8.517223304E0,-1.548504556E1,2.055361323E1,2.710683946E1
2.677552417E0,6.082809911E0,-1.219723455E1,2.026535485E1,2.442248379E1
2.687487417E0,4.550726559E0,-1.071152020E1,1.737456862E1,2.091223115E1
2.697422417E0,3.742236729E0,-9.833905756E0,1.357095250E1,1.717209334E1
2.707358417E0,3.187583300E0,-8.691303685E0,9.408786866E0,1.319942110E1
2.717293417E0,3.461463373E0,-7.262519583E0,6.050394702E0,1.006643906E1
2.727229417E0,4.185495436E0,-5.499500449E0,4.723347767E0,8.370955224E0
2.737164417E0,5.084565069E0,-3.429329415E0,4.490524504E0,7.601178362E0
2.747099417E0,5.488760283E0,-1.945331810E0,4.230749377E0,7.197919532E0
2.757035417E0,5.214813552E0,-1.186697679E0,4.252804782E0,6.832926187E0
2.766970417E0,4.802722258E0,-8.040962327E-1,4.566877738E0,6.676008097E0
2.776906417E0,4.627449045E0,-7.736024183E-1,4.854525665E0,6.751160256E0
2.786841417E0,4.162432848E0,-1.332592726E0,4.696515187E0,6.415520672E0
2.796776417E0,3.320121553E0,-2.509792773E0,4.106262156E0,5.846679039E0
2.806712417E0,2.307132372E0,-3.936315756E0,3.255889889E0,5.605199415E0
2.816647417E0,1.501129362E0,-4.671095586E0,1.869936057E0,5.250636552E0
2.826583417E0,1.356728278E0,-4.230123140E0,3.507534170E-1,4.456195840E0
2.836518417E0,1.448069388E0,-3.485438127E0,-6.686010432E-1,3.833042035E0
2.846453417E0,1.785061383E0,-3.104301408E0,-6.645325506E-1,3.642078374E0
2.856389417E0,2.736756542E0,-2.589626563E0,1.604136837E-1,3.771171523E0
2.866324417E0,3.728472968E0,-1.950360416E0,1.195101224E0,4.374206598E0
2.876260417E0,4.351731777E0,-1.671974478E0,1.702520918E0,4.963027865E0
2.886195417E0,4.944627750E0,-1.774194918E0,2.089106657E0,5.653448312E0
2.896130417E0,5.344247518E0,-2.080786654E0,2.476751327E0,6.246995419E0
2.906066417E0,4.995361701E0,-2.760275213E0,2.933901265E0,6.417206122E0
2.916001417E0,3.799310816E0,-3.644961280E0,2.854455730E0,5.989025206E0
2.925937417E0,2.556974541E0,-4.354944822E0,1.807573017E0,5.363859005E0
2.935872417E0,1.770100405E0,-4.666478040E0,1.592386857E-1,4.993458691E0
2.945807417E0,1.320835145E0,-4.720486432E0,-2.086031606E0,5.327206163E0
2.955743417E0,1.109336677E-1,-4.647351798E0,-3.620725448E0,5.892354180E0
2.965678417E0,-6.592832127E-1,-4.492415786E0,-3.602494122E0,5.796069172E0
2.975614417E0,-9.066477706E-1,-4.217696638E0,-2.365504541E0,4.920018988E0
2.985549417E0,-8.051984328E-1,-3.905043093E0,-9.542234945E-1,4.099786403E0
2.995484417E0,-6.025679983E-1,-3.925343456E0,3.721746916E-1,3.988724538E0
3.005420417E0,-6.176231168E-1,-4.385869576E0,1.238306374E0,4.598990425E0
3.015355417E0,-3.941619766E-1,-4.892156006E0,1.070881294E0,5.023478954E0
3.025291417E0,1.443263123E-1,-5.170613864E0,4.204630449E-1,5.189688525E0
3.035226417E0,-8.376333766E-2,-5.392020439E0,-4.134738681E-1,5.408498992E0
3.045161417E0,-8.288527590E-1,-5.912342525E0,-1.594239547E0,6.179351970E0
3.055097417E0,-1.239273357E0,-6.218018587E0,-2.902689412E0,6.973174272E0
3.065032417E0,-1.010875267E0,-6.136490275E0,-3.749658599E0,7.262115484E0
3.074968417E0,-1.658855081E-2,-5.868325270E0,-3.277612588E0,6.721626361E0
3.084903417E0,6.680281623E-1,-4.990486878E0,-2.210249856E0,5.498765800E0
3.094838417E0,1.033192188E0,-4.351334167E0,-2.584581000E0,5.165428741E0
3.104774417E0,1.071945195E0,-4.454746853E0,-4.154192367E0,6.184751430E0
3.114709417E0,5.350406975E-1,-5.329961016E0,-5.321087866E0,7.550412509E0
3.124645417E0,-5.668325937E-1,-7.256047300E0,-5.433934450E0,9.082905109E0
3.134580417E0,-1.163337468E0,-9.066346436E0,-4.988126357E0,1.041313576E1
3.144515417E0,-1.487370864E0,-9.859359856E0,-4.587144188E0,1.097547906E1
3.154451417E0,-1.563475884E0,-1.005793013E1,-4.326375619E0,1.106001543E1
3.164386417E0,-7.472998881E-1,-9.889007578E0,-4.349409555E0,1.082904850E1
3.174322417E0,7.245986581E-2,-9.552760518E0,-4.291782614E0,1.047281633E1
3.184257417E0,8.229459018E-1,-9.720045850E0,-4.166984906E0,1.060755837E1
3.194192417E0,1.327160078E0,-1.000652141E1,-4.154737620E0,1.091575326E1
3.204128417E0,2.924317678E0,-9.955036676E0,-4.416944896E0,1.127669239E1
3.214063417E0,5.587277681E0,-9.097698036E0,-4.402608401E0,1.154853853E1
3.223999417E0,8.590502949E0,-7.197903757E0,-4.795286646E0,1.219021466E1
