"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.297242500E-1,-3.595746435E0,-2.174774213E0,4.702731362E0,6.306720032E0
6.396602500E-1,-4.643430070E0,-2.854686111E0,4.646323273E0,7.162331713E0
6.495962500E-1,-5.302398410E0,-3.186130560E0,4.667395468E0,7.749286245E0
6.595312500E-1,-5.427012516E0,-3.421498824E0,4.827891013E0,8.029174969E0
6.694672500E-1,-4.870839397E0,-3.511253292E0,5.034427534E0,7.835779266E0
6.794022500E-1,-4.182634394E0,-3.503562157E0,4.972316070E0,7.381958098E0
6.893382500E-1,-3.995881050E0,-3.622170002E0,4.612928070E0,7.096920901E0
6.992732500E-1,-4.128848196E0,-3.955731436E0,4.059105531E0,7.012241890E0
7.092092500E-1,-4.301691306E0,-4.438979836E0,3.569594178E0,7.138003409E0
7.191452500E-1,-4.498437833E0,-4.934194563E0,2.935890487E0,7.293947620E0
7.290802500E-1,-4.585369558E0,-5.270997693E0,2.161471213E0,7.313069702E0
7.390162500E-1,-4.430591713E0,-5.298085504E0,1.503582854E0,7.068282276E0
7.489512500E-1,-4.014483382E0,-5.075190813E0,7.446885216E-1,6.513693238E0
7.588872500E-1,-3.654825825E0,-4.905817441E0,-8.779009581E-2,6.118210823E0
7.688232500E-1,-3.238292693E0,-4.897434872E0,-6.919536531E-1,5.911870073E0
7.787582500E-1,-2.791040338E0,-4.853650337E0,-9.806295204E-1,5.684141273E0
7.886942500E-1,-2.705032473E0,-4.941159182E0,-1.211965252E0,5.762040829E0
7.986292500E-1,-2.923540876E0,-5.236331306E0,-1.303204036E0,6.137148976E0
8.085652500E-1,-3.027326322E0,-5.542068179E0,-1.595899279E0,6.513533516E0
8.185002500E-1,-2.829060103E0,-5.689743703E0,-2.350752016E0,6.775160479E0
8.284362500E-1,-2.456210351E0,-5.746879186E0,-2.789958018E0,6.844227890E0
8.383722500E-1,-1.894603121E0,-5.915064989E0,-2.589380395E0,6.729220284E0
8.483072500E-1,-1.628434064E0,-6.164410145E0,-2.383248501E0,6.806733677E0
8.582432500E-1,-1.333835844E0,-6.394101639E0,-2.426908491E0,6.968036930E0
8.681782500E-1,-1.034467028E0,-6.459340194E0,-2.485266627E0,6.997838808E0
8.781142500E-1,-1.099832174E0,-6.434062096E0,-2.447018820E0,6.970988952E0
8.880492500E-1,-1.273501788E0,-6.546822141E0,-2.607677502E0,7.161191864E0
8.979852500E-1,-1.409861927E0,-6.775383954E0,-2.884780560E0,7.497699464E0
9.079212500E-1,-1.601554414E0,-7.057392826E0,-3.250830878E0,7.933452681E0
9.178562500E-1,-1.722594117E0,-7.350885045E0,-3.578453879E0,8.355128581E0
9.277922500E-1,-1.594911684E0,-7.548682902E0,-3.943090925E0,8.664544009E0
9.377272500E-1,-1.204751323E0,-7.663648517E0,-4.087392021E0,8.768677659E0
9.476632500E-1,-6.314202069E-1,-7.817797494E0,-4.081924875E0,8.841875356E0
9.575992500E-1,-5.633485302E-2,-8.012461828E0,-3.898672552E0,8.910800515E0
9.675343750E-1,5.401612504E-1,-8.076964803E0,-3.651175700E0,8.880327618E0
9.774703750E-1,1.540081466E0,-7.848021167E0,-3.541354465E0,8.746683864E0
9.874053750E-1,3.013639160E0,-7.254553337E0,-3.404839522E0,8.561746158E0
9.973413750E-1,4.348972476E0,-6.296490560E0,-3.355734605E0,8.355854816E0
1.007276375E0,5.065812464E0,-5.489928557E0,-3.402893568E0,8.208620841E0
1.017212375E0,5.181251704E0,-4.958707845E0,-3.710095169E0,8.074587226E0
1.027148375E0,5.098611251E0,-4.635110067E0,-4.276756439E0,8.109915392E0
1.037083375E0,5.425729637E0,-4.414820310E0,-4.893825971E0,8.536903016E0
1.047019375E0,5.773121490E0,-4.072947645E0,-5.615000499E0,9.024747357E0
1.056954375E0,5.896866699E0,-3.871736768E0,-6.245473019E0,9.421746956E0
1.066890375E0,6.092116925E0,-4.171751556E0,-6.305525093E0,9.709636778E0
1.076826375E0,6.420497725E0,-4.387744778E0,-6.046667102E0,9.850750140E0
1.086761375E0,6.724711983E0,-4.518598740E0,-4.948769333E0,9.493671773E0
1.096697375E0,7.268070345E0,-4.400249049E0,-3.339012737E0,9.128857776E0
1.106632375E0,7.987274362E0,-3.750595908E0,-1.330559649E0,8.923783412E0
1.116568375E0,9.105957229E0,-2.575630082E0,1.120556315E0,9.529321792E0
1.126503375E0,1.068224085E1,-1.106318637E0,3.490960822E0,1.129252045E1
1.136439375E0,1.151921130E1,1.141671780E-1,5.052075600E0,1.257890023E1
1.146375375E0,1.157813486E1,7.182395187E-1,5.522082980E0,1.284766420E1
1.156310375E0,1.125050017E1,6.244769306E-1,4.473630436E0,1.212341102E1
1.166246375E0,1.026310308E1,5.252539203E-2,1.815601391E0,1.042259335E1
1.176181375E0,9.146548015E0,-9.096777977E-1,-1.433465382E0,9.302777934E0
1.186117375E0,7.741262119E0,-1.105362179E0,-1.800515574E0,8.024389140E0
1.196053375E0,7.014391233E0,-1.416107338E0,-8.909642226E-1,7.211162292E0
1.205988375E0,6.649710917E0,-1.754052722E0,2.895114344E-1,6.883253090E0
1.215924375E0,6.394910309E0,-1.571176228E0,1.176108956E0,6.689297787E0
1.225859375E0,6.405768589E0,-1.135130938E0,1.847028421E0,6.762684929E0
1.235795375E0,6.418248886E0,-6.409548229E-1,2.277207491E0,6.840352023E0
1.245730375E0,6.408463570E0,-1.554008657E-1,2.435116813E0,6.857284350E0
1.255666375E0,6.293891473E0,2.121359606E-1,2.224945078E0,6.678955917E0
1.265602375E0,6.154413160E0,4.288393275E-1,1.432352657E0,6.333430243E0
1.275537375E0,6.051085843E0,7.469034469E-1,5.539166790E-1,6.122117961E0
1.285473375E0,5.869553186E0,1.148343526E0,3.479034841E-2,5.980932855E0
1.295408375E0,5.531795790E0,1.437978702E0,-5.726178288E-2,5.715927425E0
1.305344375E0,4.936063333E0,1.533709171E0,2.430816185E-1,5.174560244E0
1.315279375E0,4.294056889E0,1.423747018E0,7.276128978E-1,4.582073838E0
1.325215375E0,3.648907858E0,1.347462196E0,1.408251019E0,4.136828962E0
1.335151375E0,3.181210128E0,1.424920262E0,2.190426040E0,4.116850965E0
1.345086375E0,3.174117455E0,1.428640114E0,2.565212683E0,4.323927648E0
1.355022375E0,3.560465797E0,1.171762867E0,2.369681792E0,4.434561614E0
1.364957375E0,3.355158654E0,5.935127078E-1,2.366259416E0,4.148316593E0
1.374893375E0,2.857997681E0,-2.699753022E-1,2.749120479E0,3.974757957E0
1.384829375E0,2.368726357E0,-1.531843616E0,3.476627542E0,4.477091521E0
1.394764375E0,1.629404410E0,-2.831378232E0,4.814497966E0,5.818165697E0
1.404700375E0,7.911487430E-1,-3.732515148E0,6.415802996E0,7.464590661E0
1.414635375E0,2.240021539E-1,-4.070916614E0,8.165960010E0,9.127181489E0
1.424571375E0,6.910707235E-2,-4.223250615E0,9.698229303E0,1.057810348E1
1.434507375E0,-1.734500510E-1,-4.505400405E0,1.076474507E1,1.167083776E1
1.444442375E0,-4.234267062E-1,-5.316900090E0,1.097744104E1,1.220462734E1
1.454378375E0,-8.484368384E-1,-6.432940600E0,1.061350216E1,1.243981502E1
1.464313375E0,-1.760856249E0,-7.221664503E0,1.033564013E1,1.273100584E1
1.474249375E0,-2.666148489E0,-7.774069676E0,1.025040527E1,1.313831478E1
1.484184375E0,-2.909440023E0,-8.146782312E0,1.057737455E1,1.366439738E1
1.494120375E0,-2.492863914E0,-8.645473208E0,1.087815532E1,1.411711163E1
1.504056375E0,-2.171331373E0,-9.297548266E0,1.114976784E1,1.467911464E1
1.513991375E0,-2.187110084E0,-9.519327893E0,1.134046192E1,1.496686776E1
1.523927375E0,-2.184903930E0,-9.540526974E0,1.123200192E1,1.489809811E1
1.533862375E0,-2.204150917E0,-9.742393323E0,1.043825876E1,1.444748265E1
1.543798375E0,-2.570904070E0,-1.017596670E1,9.180252535E0,1.394406263E1
1.553733375E0,-2.820998547E0,-1.043522874E1,7.888928288E0,1.338234737E1
1.563669375E0,-3.063964975E0,-1.051677050E1,6.791090745E0,1.288833801E1
1.573605375E0,-3.073482488E0,-1.067198718E1,6.081120651E0,1.266165997E1
1.583540375E0,-2.684388878E0,-1.079187381E1,5.763199934E0,1.252537255E1
1.593476375E0,-2.426236354E0,-1.075845229E1,5.494226260E0,1.232142203E1
1.603411375E0,-2.301042204E0,-1.055365707E1,5.325690794E0,1.204314972E1
1.613347375E0,-2.083133141E0,-1.017489549E1,5.205606526E0,1.161749893E1
1.623283375E0,-1.678325139E0,-9.790424691E0,5.098049333E0,1.116509283E1
1.633218375E0,-1.312910998E0,-9.593299849E0,4.804324980E0,1.080910153E1
1.643154375E0,-1.100279194E0,-9.725134097E0,3.931725107E0,1.054738403E1
1.653089375E0,-8.627685101E-1,-9.998957452E0,2.549351526E0,1.035484007E1
1.663025375E0,-5.875109795E-1,-1.019010644E1,9.579943639E-1,1.025188722E1
1.672960375E0,-3.720877142E-1,-1.013362701E1,-3.474585110E-1,1.014640691E1
1.682896375E0,-3.646710328E-1,-9.964567637E0,-1.326394093E0,1.005907125E1
1.692832375E0,-4.243309050E-1,-9.820508616E0,-2.240647191E0,1.008181264E1
1.702767375E0,-3.133886126E-1,-9.808917096E0,-2.723420797E0,1.018479690E1
1.712703375E0,-4.548216496E-1,-9.901043487E0,-3.017165031E0,1.036054099E1
1.722638375E0,-5.729150867E-1,-1.013837028E1,-3.346692470E0,1.069182557E1
1.732574375E0,-6.327033783E-1,-1.045506951E1,-3.582674400E0,1.106997506E1
1.742510375E0,-5.806959035E-1,-1.066367945E1,-3.705595152E0,1.130410114E1
1.752445375E0,-2.927357353E-1,-1.074427864E1,-3.853051990E0,1.141802204E1
1.762381375E0,2.515939951E-2,-1.067734907E1,-4.108485852E0,1.144054510E1
1.772316375E0,4.700545965E-1,-1.051296630E1,-4.589984765E0,1.148091337E1
1.782252375E0,1.160654619E0,-1.016649304E1,-5.061878457E0,1.141609887E1
1.792187375E0,1.847855948E0,-9.729477409E0,-5.494138552E0,1.132531945E1
1.802123375E0,2.571351675E0,-9.244860175E0,-5.808926915E0,1.121708166E1
1.812059375E0,3.148810121E0,-8.753740838E0,-6.279397979E0,1.122380608E1
1.821994375E0,3.211156350E0,-8.319167000E0,-6.845877986E0,1.124215771E1
1.831930375E0,2.772668386E0,-7.882074181E0,-7.505053318E0,1.123123362E1
1.841865375E0,2.380178421E0,-7.495939847E0,-8.247973056E0,1.139664087E1
1.851801375E0,2.024512466E0,-7.248749390E0,-8.669554381E0,1.148060066E1
