"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.395461625E0,-8.848421878E-1,-1.863338761E1,1.573997217E0,1.872067164E1
1.405396625E0,-2.239177493E0,-1.834962925E1,1.359314648E0,1.853565606E1
1.415332625E0,-3.305775117E0,-1.808848324E1,1.069319649E0,1.841914275E1
1.425268625E0,-4.469428627E0,-1.781328755E1,7.438839447E-1,1.838048881E1
1.435204625E0,-5.730480670E0,-1.727293231E1,2.747910690E-1,1.820077223E1
1.445139625E0,-6.783419783E0,-1.657249318E1,-3.542511849E-1,1.791055019E1
1.455075625E0,-7.680059313E0,-1.572295005E1,-1.242966605E0,1.754250368E1
1.465011625E0,-8.425989783E0,-1.480888991E1,-2.054515114E0,1.716163036E1
1.474947625E0,-9.485785925E0,-1.405650295E1,-2.605737981E0,1.715678525E1
1.484882625E0,-1.067451551E1,-1.347468043E1,-3.038888022E0,1.745700818E1
1.494818625E0,-1.135387777E1,-1.290065342E1,-3.014273583E0,1.744772892E1
1.504754625E0,-1.143133116E1,-1.225325087E1,-2.475433949E0,1.693945874E1
1.514690625E0,-1.113556145E1,-1.167202711E1,-1.710015879E0,1.622224091E1
1.524625625E0,-1.083961165E1,-1.110020684E1,-9.941716719E-1,1.554670865E1
1.534561625E0,-1.055050542E1,-1.059255626E1,-5.736971883E-1,1.496143513E1
1.544497625E0,-1.016400213E1,-1.034721645E1,-5.106361735E-1,1.451318631E1
1.554432875E0,-9.767452735E0,-1.031918957E1,-5.932315664E-1,1.422113674E1
1.564367875E0,-9.481774735E0,-1.035485057E1,-6.922565389E-1,1.405724730E1
1.574303875E0,-9.233717136E0,-1.047121484E1,-8.625251198E-1,1.398755954E1
1.584239875E0,-9.018335533E0,-1.070340076E1,-1.074740456E0,1.403738689E1
1.594175875E0,-8.951170321E0,-1.087452654E1,-1.440632315E0,1.415818488E1
1.604111875E0,-8.658434731E0,-1.110433498E1,-1.914281341E0,1.421053202E1
1.614046875E0,-8.281099287E0,-1.138027678E1,-2.128205234E0,1.423434447E1
1.623982875E0,-8.072180026E0,-1.162762687E1,-2.029179128E0,1.429962814E1
1.633918875E0,-7.861593139E0,-1.197567419E1,-1.839165670E0,1.444312810E1
1.643853875E0,-7.560738691E0,-1.244018987E1,-1.709709485E0,1.465763282E1
1.653789875E0,-7.134057425E0,-1.293400594E1,-1.679957682E0,1.486625517E1
1.663725875E0,-6.622338347E0,-1.356930592E1,-1.612573784E0,1.518492089E1
1.673661875E0,-6.076917672E0,-1.438772315E1,-1.520602929E0,1.569228279E1
1.683597875E0,-5.643210976E0,-1.530179382E1,-1.352767959E0,1.636522855E1
1.693532875E0,-5.387660755E0,-1.612854216E1,-1.173503510E0,1.704505416E1
1.703468875E0,-5.015850345E0,-1.671038807E1,-1.032785661E0,1.747748467E1
1.713404875E0,-4.524790942E0,-1.724155849E1,-9.041024776E-1,1.784831851E1
1.723340875E0,-4.249404334E0,-1.763186248E1,-9.482843314E-1,1.816147722E1
1.733275875E0,-3.967183208E0,-1.809486372E1,-9.654953183E-1,1.854979291E1
1.743211875E0,-3.006075202E0,-1.870440672E1,-1.013565424E0,1.897152165E1
1.753147875E0,-1.267628991E0,-1.925855553E1,-1.375914162E0,1.934921146E1
1.763083875E0,1.126685366E0,-1.963923266E1,-1.747732174E0,1.974901130E1
1.773018875E0,4.109202721E0,-1.944149386E1,-1.504035721E0,1.992785372E1
1.782954875E0,6.941792203E0,-1.836254809E1,3.478508592E-3,1.963088545E1
1.792890875E0,9.551471207E0,-1.631728678E1,3.132919436E0,1.916506285E1
1.802826875E0,1.225826895E1,-1.407678343E1,6.440419189E0,1.974588536E1
1.812761875E0,1.470642447E1,-1.170257531E1,8.939122133E0,2.081194595E1
1.822697875E0,1.655929602E1,-9.131800752E0,1.010634157E1,2.144150670E1
1.832633875E0,1.709928170E1,-6.817165818E0,9.788155387E0,2.084867311E1
1.842569875E0,1.709436770E1,-5.228196074E0,8.727163489E0,1.989258213E1
1.852504875E0,1.727475431E1,-4.482155092E0,8.106652286E0,1.960164947E1
1.862440875E0,1.759796500E1,-3.588437708E0,8.321263812E0,1.979415794E1
1.872376875E0,1.877747470E1,-2.504271247E0,8.577343791E0,2.079508973E1
1.882312875E0,2.051549406E1,-9.127111870E-1,8.979394830E0,2.241312271E1
1.892247875E0,2.229025967E1,1.313969929E0,9.184054395E0,2.414392363E1
1.902183875E0,2.394604847E1,2.756869209E0,9.075275134E0,2.575605140E1
1.912119875E0,2.483977433E1,3.787561713E0,8.843929462E0,2.663785090E1
1.922055875E0,2.486665983E1,4.563119733E0,8.829468128E0,2.677932673E1
1.931990875E0,2.426546315E1,4.296223574E0,9.055813261E0,2.625410430E1
1.941926875E0,2.317813130E1,3.469890673E0,9.350700041E0,2.523294479E1
1.951862875E0,2.196870958E1,3.122841175E0,9.384244933E0,2.409233054E1
1.961798875E0,2.070979938E1,2.562734341E0,8.952377186E0,2.270701334E1
1.971733875E0,1.937100100E1,1.809639277E0,8.505989048E0,2.123351887E1
1.981669875E0,1.813741157E1,1.105944707E0,8.154069697E0,1.991676844E1
1.991605875E0,1.690565934E1,5.284044001E-1,8.116064549E0,1.876035801E1
2.001541875E0,1.572492641E1,-1.440330014E-1,8.276581728E0,1.777064605E1
2.011476875E0,1.454815672E1,-1.029154394E0,8.162676213E0,1.671338702E1
2.021412875E0,1.366557799E1,-2.128024555E0,7.623335474E0,1.579214216E1
2.031348875E0,1.325216347E1,-3.239722630E0,6.702256921E0,1.519986471E1
2.041284875E0,1.334238601E1,-4.293053799E0,5.916090006E0,1.521347088E1
2.051220875E0,1.329053641E1,-5.190578012E0,5.622499554E0,1.533600206E1
2.061155875E0,1.290267773E1,-6.132382021E0,5.410768951E0,1.527617827E1
2.071091875E0,1.225860458E1,-7.396516131E0,5.093296716E0,1.519616757E1
2.081027875E0,1.137948624E1,-8.744389971E0,4.930900826E0,1.517467779E1
2.090963875E0,1.050634959E1,-1.014927884E1,4.886294172E0,1.540347732E1
2.100898875E0,9.562888480E0,-1.141570272E1,4.735949979E0,1.562678236E1
2.110834875E0,8.740436084E0,-1.267615075E1,4.194649545E0,1.595854334E1
2.120770875E0,7.657683188E0,-1.328277598E1,3.921620534E0,1.582565503E1
2.130706875E0,6.656431122E0,-1.343431593E1,3.587127639E0,1.541610860E1
2.140641875E0,5.709114944E0,-1.369539177E1,2.943397728E0,1.512684169E1
2.150577875E0,4.564176909E0,-1.413693491E1,2.226452782E0,1.502137581E1
2.160513875E0,3.539410266E0,-1.500667081E1,1.313839244E0,1.547429376E1
2.170449875E0,2.421346620E0,-1.586942046E1,2.641219470E-1,1.605525415E1
2.180384875E0,1.020310480E0,-1.605517598E1,-3.528651389E-1,1.609143322E1
2.190320875E0,-1.895614690E-1,-1.605006434E1,-5.755111773E-1,1.606149782E1
2.200256875E0,-1.641782380E0,-1.602336830E1,-5.319248624E-1,1.611603937E1
2.210192875E0,-3.061501836E0,-1.579698516E1,-5.650335516E-1,1.610083217E1
2.220128875E0,-3.916712674E0,-1.552636315E1,-5.854160683E-1,1.602346101E1
2.230063875E0,-5.014994897E0,-1.509915856E1,-7.698644395E-1,1.592882464E1
2.239999875E0,-5.915236312E0,-1.454762696E1,-1.143966373E0,1.574586072E1
2.249935875E0,-6.574671260E0,-1.397355668E1,-1.460719839E0,1.551194027E1
2.259871875E0,-7.288192368E0,-1.351172488E1,-1.607429404E0,1.543594139E1
2.269806875E0,-8.084708270E0,-1.301429640E1,-1.851382257E0,1.543249930E1
2.279742875E0,-8.963398018E0,-1.270310173E1,-2.393551880E0,1.573023802E1
2.289678875E0,-9.619831005E0,-1.256082026E1,-2.870408689E0,1.607963309E1
2.299614875E0,-1.008284278E1,-1.222203961E1,-2.860780663E0,1.610049802E1
2.309549875E0,-1.045304637E1,-1.178530522E1,-2.641543990E0,1.597301951E1
2.319485875E0,-1.069914165E1,-1.125815651E1,-2.250909054E0,1.569344805E1
2.329421875E0,-1.080717597E1,-1.065311704E1,-1.614017462E0,1.526070141E1
2.339357875E0,-1.077971277E1,-1.016088439E1,-9.135327208E-1,1.484184359E1
2.349292875E0,-1.082122098E1,-9.906153953E0,-3.370873046E-1,1.467461541E1
2.359228875E0,-1.108224420E1,-9.973471777E0,-9.029151639E-2,1.490954152E1
2.369164875E0,-1.129201423E1,-1.025823352E1,-2.028878399E-1,1.525719842E1
2.379100875E0,-1.143912082E1,-1.061565861E1,-4.915602171E-1,1.561369028E1
2.389035875E0,-1.145873706E1,-1.100239345E1,-7.052221549E-1,1.590134129E1
2.398971875E0,-1.128127640E1,-1.126535093E1,-7.426420692E-1,1.596016435E1
2.408907875E0,-1.086349986E1,-1.151766062E1,-7.211078703E-1,1.584904199E1
2.418843875E0,-1.029194739E1,-1.182080133E1,-5.477811956E-1,1.568297132E1
2.428779875E0,-9.894424438E0,-1.198432456E1,-4.250808835E-1,1.554684418E1
2.438714875E0,-9.368402486E0,-1.205531210E1,-3.958857358E-1,1.527266318E1
2.448650875E0,-8.663542859E0,-1.207573058E1,-2.951323446E-1,1.486497047E1
2.458586875E0,-7.951656632E0,-1.215025100E1,-1.756632403E-1,1.452199367E1
2.468522875E0,-7.272640529E0,-1.238598852E1,-1.572339678E-1,1.436414753E1
2.478457875E0,-6.619760309E0,-1.289161597E1,-4.343510592E-1,1.449840162E1
2.488393875E0,-5.996355320E0,-1.363275523E1,-6.618182731E-1,1.490792727E1
2.498329875E0,-5.589838761E0,-1.408483154E1,-8.229154962E-1,1.517583496E1
2.508265875E0,-5.383992212E0,-1.423468164E1,-7.482629246E-1,1.523723830E1
2.518200875E0,-4.980186422E0,-1.425632569E1,-2.602338409E-1,1.510340361E1
2.528136875E0,-4.255772536E0,-1.425644264E1,2.623609118E-1,1.488040960E1
2.538072875E0,-2.908788643E0,-1.438548016E1,4.566564327E-1,1.468371976E1
2.548008875E0,-1.085140899E0,-1.435468405E1,3.288357139E-1,1.439939644E1
2.557945750E0,6.586870891E-1,-1.409669904E1,2.509798913E-1,1.411431130E1
2.567880750E0,2.392470145E0,-1.396354391E1,1.627774206E-1,1.416795569E1
2.577816750E0,4.208925229E0,-1.394280851E1,1.131342673E-1,1.456467508E1
2.587752750E0,5.648609710E0,-1.364050630E1,7.353838474E-1,1.478211734E1
2.597688750E0,7.024599887E0,-1.286199163E1,2.336192156E0,1.484027042E1
2.607623750E0,9.036932017E0,-1.171015096E1,4.047435658E0,1.533543319E1
2.617559750E0,1.069432588E1,-1.030068430E1,5.088739396E0,1.569611327E1
2.627495750E0,1.159570458E1,-8.835001348E0,5.471345521E0,1.557090990E1
2.637431750E0,1.251222172E1,-7.806437523E0,5.531163121E0,1.575087060E1
2.647367750E0,1.306319900E1,-7.506954247E0,5.439578183E0,1.601844378E1
2.657302750E0,1.351866202E1,-7.099104524E0,5.747173301E0,1.631506999E1
2.667238750E0,1.446850712E1,-6.007320603E0,6.948911773E0,1.713805630E1
2.677174750E0,1.614809876E1,-3.934007860E0,9.380354195E0,1.908477289E1
2.687110750E0,1.838283910E1,-1.601402971E0,1.166559868E1,2.183069988E1
2.697045750E0,2.087335535E1,-3.257191479E-2,1.234547550E1,2.425095441E1
2.706981750E0,2.372045119E1,1.019891527E0,1.215577428E1,2.667326062E1
2.716917750E0,2.723772449E1,2.248936496E0,1.202915166E1,2.986053985E1
2.726853750E0,3.076353471E1,3.979719346E0,1.305160163E1,3.365378937E1
2.736788750E0,3.280905915E1,5.898408026E0,1.481883018E1,3.648045103E1
2.746724750E0,3.252155389E1,6.906178567E0,1.557079965E1,3.671234904E1
2.756660750E0,3.026308556E1,6.634666616E0,1.453922451E1,3.422370813E1
2.766596750E0,2.695760076E1,5.548673193E0,1.209044100E1,3.006125041E1
2.776532750E0,2.356493163E1,4.038495558E0,9.269000405E0,2.564234423E1
2.786467750E0,2.040551027E1,2.522318386E0,6.701458776E0,2.162536680E1
2.796403750E0,1.782032993E1,1.165754268E0,4.715176283E0,1.847040956E1
2.806339750E0,1.555728674E1,-1.796103850E-2,3.469241047E0,1.593942052E1
2.816275750E0,1.356662907E1,-1.056227295E0,2.947953293E0,1.392334259E1
2.826210750E0,1.185299493E1,-2.184786401E0,2.940433774E0,1.240616505E1
2.836146750E0,1.030378099E1,-3.403796671E0,3.055806940E0,1.127349504E1
2.846082750E0,8.861195705E0,-4.672751226E0,3.180905195E0,1.051063990E1
2.856018750E0,7.453736984E0,-5.791676459E0,3.367667602E0,1.002212035E1
2.865954750E0,6.173775630E0,-6.694950825E0,3.453448595E0,9.739824397E0
2.875889750E0,5.460073258E0,-7.487172532E0,3.264180948E0,9.824715252E0
2.885825750E0,5.334339995E0,-8.028529977E0,2.975183777E0,1.008782411E1
2.895761750E0,5.413156954E0,-8.460197749E0,2.878161512E0,1.044801550E1
2.905697750E0,5.415763643E0,-8.809021000E0,3.110949107E0,1.079848837E1
2.915632750E0,5.155594121E0,-9.097210379E0,3.637666878E0,1.107122431E1
2.925568750E0,4.934303321E0,-9.605607069E0,3.937722889E0,1.149437680E1
2.935504750E0,4.526292214E0,-1.022535112E1,3.834381831E0,1.182148936E1
2.945440750E0,4.093093057E0,-1.102963446E1,3.398245324E0,1.224558363E1
2.955376750E0,3.882942957E0,-1.178123907E1,2.959800922E0,1.275285307E1
2.965311750E0,3.836832399E0,-1.209666478E1,2.788505862E0,1.299331930E1
2.975247750E0,3.776592629E0,-1.210191909E1,2.944505483E0,1.301496101E1
2.985183750E0,3.359005537E0,-1.191939942E1,3.193161544E0,1.278871695E1
2.995119750E0,2.748214161E0,-1.192117697E1,3.276549564E0,1.266502738E1
3.005054750E0,2.007616351E0,-1.207872201E1,3.079814731E0,1.262581909E1
3.014990750E0,1.297894179E0,-1.244085411E1,2.457660753E0,1.274752826E1
3.024926750E0,7.883081657E-1,-1.304319918E1,1.499113534E0,1.315271136E1
3.034862750E0,3.671253285E-1,-1.331622439E1,6.049418217E-1,1.333501285E1
3.044798750E0,-3.129707560E-1,-1.298719572E1,-7.684893206E-2,1.299119352E1
3.054733750E0,-8.766671956E-1,-1.266966618E1,-6.759276044E-1,1.271793477E1
3.064669750E0,-1.293388753E0,-1.249095305E1,-1.063239568E0,1.260266801E1
3.074605750E0,-1.881612655E0,-1.239115278E1,-1.333263402E0,1.260391704E1
3.084541750E0,-2.470598302E0,-1.243517413E1,-1.579175073E0,1.277619683E1
3.094476750E0,-2.907267490E0,-1.241744888E1,-1.853229539E0,1.288719134E1
3.104412750E0,-3.565422775E0,-1.226294439E1,-2.062238116E0,1.293618455E1
3.114348750E0,-4.423688198E0,-1.188968855E1,-2.181005591E0,1.287208205E1
3.124284750E0,-5.284783089E0,-1.141462099E1,-2.280469653E0,1.278370237E1
3.134220750E0,-6.086902962E0,-1.107681798E1,-2.504210436E0,1.288477218E1
3.144155750E0,-6.766299720E0,-1.076995494E1,-2.620340817E0,1.298618216E1
3.154091750E0,-6.976884268E0,-1.029994405E1,-2.437551008E0,1.267704289E1
3.164027750E0,-7.182622644E0,-9.790356864E0,-2.082606307E0,1.231983785E1
3.173963750E0,-7.652412508E0,-9.305140291E0,-1.755474472E0,1.217484060E1
3.183898750E0,-8.335948509E0,-9.023826653E0,-1.558798696E0,1.238334924E1
3.193834750E0,-9.150969679E0,-8.854235179E0,-1.721306852E0,1.284914876E1
3.203770750E0,-9.685337362E0,-8.730434421E0,-2.183408797E0,1.322095000E1
3.213706750E0,-9.973771155E0,-8.771853173E0,-2.518919692E0,1.351911519E1
3.223642750E0,-1.028958044E1,-8.945699666E0,-2.740174824E0,1.390717679E1
3.233577750E0,-1.045991802E1,-9.191372185E0,-2.553035856E0,1.415659563E1
3.243513750E0,-1.046174586E1,-9.368920550E0,-2.134723710E0,1.420499363E1
