"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.116522083E-1,9.128974208E-1,1.203163877E0,7.747549045E0,7.893383382E0
4.215882084E-1,5.052731804E-1,7.613485546E-1,8.044618590E0,8.096347379E0
4.315232083E-1,5.293980613E-1,5.845797703E-2,8.343868563E0,8.360850569E0
4.414592083E-1,3.695340159E-1,-6.357271197E-1,8.899033037E0,8.929361308E0
4.513942083E-1,6.693806598E-2,-1.519450004E0,9.262169688E0,9.386213099E0
4.613302083E-1,-1.277750923E-1,-2.450150589E0,9.517794169E0,9.828935355E0
4.712652083E-1,-2.585052761E-1,-3.265483416E0,9.733024330E0,1.026946783E1
4.812012083E-1,-6.611028662E-1,-4.061901670E0,9.754976531E0,1.058752423E1
4.911362084E-1,-1.262162868E0,-4.928530365E0,9.456794261E0,1.073845540E1
5.010712083E-1,-1.791831436E0,-5.785398304E0,8.855544371E0,1.072856745E1
5.110072083E-1,-2.518786960E0,-6.440270669E0,7.828386217E0,1.044533412E1
5.209422083E-1,-2.910947143E0,-6.778163720E0,6.702436430E0,9.966933871E0
5.308782083E-1,-3.086208661E0,-6.792021621E0,5.506556284E0,9.272454029E0
5.408132083E-1,-3.098530791E0,-6.673446520E0,4.578356992E0,8.665860273E0
5.507492083E-1,-2.944363688E0,-6.798512031E0,4.173560100E0,8.503390339E0
5.606842084E-1,-2.958663931E0,-7.207959214E0,4.202693267E0,8.852739631E0
5.706202083E-1,-3.179078233E0,-7.594384739E0,4.278648598E0,9.278364716E0
5.805552083E-1,-3.158626134E0,-7.780187618E0,4.027010164E0,9.312628485E0
5.904902083E-1,-2.949942224E0,-7.893787909E0,3.500426295E0,9.125077036E0
6.004262083E-1,-2.719014335E0,-8.105783390E0,2.835281541E0,9.007529336E0
6.103612083E-1,-2.455151712E0,-8.256786565E0,2.041645392E0,8.852717674E0
6.202972083E-1,-2.137634454E0,-8.205130507E0,1.357144015E0,8.586937031E0
6.302335000E-1,-1.840733893E0,-8.139413066E0,7.191467142E-1,8.375889106E0
6.401695000E-1,-1.468143464E0,-8.085399411E0,-1.454623532E-1,8.218898233E0
6.501045000E-1,-1.104300178E0,-8.054808533E0,-1.080844365E0,8.201685432E0
6.600395000E-1,-1.013091215E0,-7.950460292E0,-1.917892581E0,8.241024488E0
6.699755000E-1,-9.102685127E-1,-7.895212290E0,-2.563400046E0,8.350687736E0
6.799105000E-1,-9.719411427E-1,-7.752682900E0,-2.843541902E0,8.314715406E0
6.898465000E-1,-1.129560150E0,-7.766552496E0,-2.857825481E0,8.352389495E0
6.997815000E-1,-1.295672822E0,-7.984188201E0,-2.713760027E0,8.531736212E0
7.097175000E-1,-1.420162090E0,-8.255307219E0,-2.337226236E0,8.696527130E0
7.196525000E-1,-1.580438071E0,-8.724382553E0,-1.809701550E0,9.049179804E0
7.295875000E-1,-1.494548028E0,-9.388999304E0,-1.762320100E0,9.669165107E0
7.395235000E-1,-1.012528567E0,-9.594028412E0,-2.485004672E0,9.962220811E0
7.494585000E-1,-1.667833480E-1,-9.369577777E0,-3.344270554E0,9.949922107E0
7.593945000E-1,1.018444999E0,-8.849342814E0,-4.182023944E0,9.840600730E0
7.693295000E-1,2.249490374E0,-8.173853751E0,-4.675371948E0,9.681487227E0
7.792655000E-1,3.271982011E0,-7.593044558E0,-4.875053777E0,9.598246781E0
7.892005000E-1,3.609442076E0,-7.244563953E0,-4.992815824E0,9.509994155E0
7.991355000E-1,3.294587639E0,-7.361939791E0,-5.053562547E0,9.517928326E0
8.090715000E-1,2.715196103E0,-7.703445252E0,-5.103976071E0,9.631507170E0
8.190065000E-1,1.928394327E0,-8.086592828E0,-5.235534330E0,9.824586911E0
8.289425000E-1,1.193108201E0,-8.465629227E0,-5.493221124E0,1.016198129E1
8.388775000E-1,8.941706894E-1,-8.640283805E0,-5.728776791E0,1.040542786E1
8.488135000E-1,1.338148166E0,-8.490368797E0,-5.763075389E0,1.034843180E1
8.587485000E-1,2.616339860E0,-8.057425162E0,-5.671451858E0,1.019473887E1
8.686845000E-1,3.967669111E0,-7.443644689E0,-5.663332415E0,1.015990052E1
8.786195000E-1,4.968540523E0,-6.828485443E0,-5.758015793E0,1.022102511E1
8.885545000E-1,5.615540782E0,-6.277691762E0,-5.882035822E0,1.027336642E1
8.984905000E-1,5.884606258E0,-5.963853571E0,-6.183936337E0,1.041331882E1
9.084255000E-1,5.836417599E0,-5.909467449E0,-6.451719518E0,1.051714128E1
9.183615000E-1,5.755169953E0,-5.949457726E0,-6.127776169E0,1.029891592E1
9.282965000E-1,6.002266270E0,-5.829828372E0,-5.483943931E0,1.000438605E1
9.382325000E-1,6.772190205E0,-5.387363132E0,-4.876426411E0,9.933064795E0
9.481675000E-1,8.239516228E0,-4.707910826E0,-4.256333869E0,1.040050143E1
9.581025000E-1,9.863194460E0,-3.825553120E0,-3.267109526E0,1.107210306E1
9.680385000E-1,1.111553591E1,-2.838243740E0,-2.007866027E0,1.164655709E1
9.779735000E-1,1.207649071E1,-2.057384343E0,-8.483163857E-1,1.227982488E1
9.879095000E-1,1.241388675E1,-1.337600574E0,8.920219839E-1,1.251756617E1
9.978445000E-1,1.218882976E1,-8.023982012E-1,2.259690987E0,1.242246421E1
1.007780500E0,1.168023894E1,-4.716916707E-1,2.983994946E0,1.206460528E1
1.017715500E0,1.098796837E1,-2.829850647E-1,3.061117966E0,1.140990678E1
1.027650500E0,1.041572710E1,-1.460492675E-1,2.660166788E0,1.075105524E1
1.037586500E0,1.027526061E1,4.922917038E-3,1.846080002E0,1.043978047E1
1.047521500E0,1.003576801E1,3.877565711E-1,1.406602104E0,1.014127824E1
1.057457500E0,9.657336216E0,1.156908089E0,2.018354763E0,9.933596280E0
1.067392500E0,9.567259859E0,1.794441340E0,3.328891207E0,1.028756519E1
1.077328500E0,9.470507151E0,2.011987291E0,4.883852960E0,1.084392080E1
1.087263500E0,9.092609205E0,1.468464623E0,6.320549514E0,1.117055400E1
1.097199500E0,8.216833709E0,4.653532889E-1,7.501996978E0,1.113610653E1
1.107134500E0,7.081288642E0,-6.682043096E-1,8.502072583E0,1.108496207E1
1.117069500E0,5.760164060E0,-1.566194108E0,9.657478888E0,1.135338507E1
1.127005500E0,4.658293692E0,-2.185760255E0,1.068766941E1,1.186185169E1
1.136940500E0,3.827473345E0,-2.965190300E0,1.124548910E1,1.224348524E1
1.146876500E0,3.117818709E0,-4.170893185E0,1.119089131E1,1.234314351E1
1.156811500E0,2.064155272E0,-5.585437562E0,1.097438178E1,1.248578813E1
1.166747500E0,5.806187202E-1,-6.457725193E0,1.110761644E1,1.286151141E1
1.176682500E0,-7.977712995E-1,-6.662652560E0,1.138267648E1,1.321335317E1
1.186617500E0,-1.712633531E0,-6.591321791E0,1.158469076E1,1.343814335E1
1.196553500E0,-2.314405577E0,-6.532153232E0,1.163478971E1,1.354229783E1
1.206488500E0,-2.534647240E0,-6.589109790E0,1.133246293E1,1.335161116E1
1.216424500E0,-2.549272588E0,-6.694719275E0,1.053504305E1,1.273990537E1
1.226359500E0,-2.399521595E0,-6.792188267E0,9.405458631E0,1.184711684E1
1.236295500E0,-2.253064338E0,-6.896724204E0,8.134717752E0,1.090021727E1
1.246230500E0,-2.141605883E0,-7.050973753E0,6.994515962E0,1.016001772E1
1.256166500E0,-2.009922201E0,-7.329248593E0,6.198412873E0,9.807038000E0
1.266101500E0,-1.914864454E0,-7.842732360E0,5.785984780E0,9.932410414E0
1.276036500E0,-2.085151454E0,-8.396324519E0,5.587921459E0,1.029907706E1
1.285972500E0,-2.633797014E0,-8.586115199E0,5.557952725E0,1.056168071E1
1.295907500E0,-3.083649335E0,-8.632704644E0,5.493215277E0,1.068680948E1
1.305843500E0,-3.140834227E0,-8.863484890E0,5.309957691E0,1.079915991E1
1.315778500E0,-3.143891151E0,-9.092452499E0,5.284176148E0,1.097630455E1
1.325714500E0,-3.170267064E0,-9.299648001E0,5.372284917E0,1.119801283E1
1.335649500E0,-2.862534243E0,-9.519350113E0,5.182975463E0,1.121050238E1
1.345584500E0,-2.483944279E0,-9.803844636E0,4.851748822E0,1.121716611E1
1.355520500E0,-2.324740385E0,-1.007489641E1,4.224543727E0,1.116936548E1
1.365455500E0,-2.299188491E0,-1.023308347E1,3.286949129E0,1.099119191E1
1.375391500E0,-2.338127000E0,-1.009968861E1,2.407178816E0,1.064260577E1
1.385326500E0,-2.432917382E0,-9.738247647E0,1.771519817E0,1.019268545E1
1.395262500E0,-2.390550504E0,-9.388594676E0,1.339298898E0,9.780294640E0
1.405197500E0,-2.287762154E0,-8.986577550E0,1.192151962E0,9.349527156E0
1.415133500E0,-2.035647611E0,-8.811552259E0,1.165086955E0,9.118373870E0
1.425068500E0,-1.606376759E0,-8.965352157E0,1.011827340E0,9.164157362E0
1.435003500E0,-1.130739825E0,-9.079666393E0,6.249562562E-1,9.171122324E0
1.444939500E0,-6.911239332E-1,-9.030321740E0,1.384304917E-1,9.057788142E0
1.454874500E0,-3.952267545E-1,-8.926655284E0,-3.852262616E-1,8.943700466E0
1.464810500E0,-3.282597631E-1,-8.695245878E0,-8.462698603E-1,8.742495526E0
1.474745500E0,-3.459098759E-1,-8.505305509E0,-1.103298842E0,8.583539117E0
1.484681500E0,-3.651138863E-1,-8.544806959E0,-1.227522354E0,8.640245671E0
1.494616500E0,-3.892038301E-1,-8.633909755E0,-1.368689927E0,8.750382243E0
1.504551500E0,-4.126345003E-1,-8.612731140E0,-1.572859495E0,8.764889726E0
1.514487500E0,-2.578765360E-1,-8.735191131E0,-1.817283635E0,8.925950046E0
1.524422500E0,-5.726909190E-2,-9.039843931E0,-2.128172489E0,9.287151134E0
1.534358500E0,-4.808457792E-3,-9.208335543E0,-2.349566785E0,9.503364176E0
1.544293500E0,-5.355991066E-2,-9.359232883E0,-2.551576391E0,9.700961339E0
1.554229500E0,8.556610733E-2,-9.571402611E0,-3.128015960E0,1.006993314E1
1.564164500E0,3.698453070E-1,-9.618045266E0,-3.932717380E0,1.039758848E1
1.574100500E0,7.796129175E-1,-9.441923037E0,-4.713260151E0,1.058170724E1
1.584035500E0,1.523470257E0,-9.190220869E0,-5.388941295E0,1.076205415E1
1.593970500E0,2.343529389E0,-8.748861337E0,-5.713640689E0,1.070889325E1
1.603906500E0,2.912835208E0,-8.196609945E0,-5.710880218E0,1.040592026E1
1.613841500E0,3.213430333E0,-7.639983666E0,-5.673650411E0,1.004419205E1
1.623777500E0,3.510717979E0,-7.221280341E0,-5.678249246E0,9.834355342E0
1.633710833E0,3.711062298E0,-6.849338368E0,-5.737718353E0,9.675062344E0
1.643646833E0,3.595065234E0,-6.329853603E0,-5.777247285E0,9.293445371E0
1.653581833E0,3.370694121E0,-5.961039307E0,-5.424690587E0,8.736294205E0
1.663516833E0,3.111580607E0,-5.965249302E0,-4.848680204E0,8.293119607E0
1.673452833E0,2.799743626E0,-6.105985351E0,-4.287096655E0,7.968740127E0
1.683387833E0,2.790102152E0,-6.070211501E0,-3.960110123E0,7.766248121E0
1.693323833E0,3.093664153E0,-5.930170686E0,-4.003083943E0,7.795021700E0
1.703258833E0,3.259081592E0,-5.860486493E0,-4.241502407E0,7.934560947E0
1.713194833E0,3.103350651E0,-5.657579924E0,-4.401862296E0,7.811234699E0
1.723129833E0,2.883039844E0,-5.424387116E0,-4.228988780E0,7.457897856E0
1.733064833E0,3.072309537E0,-5.236068181E0,-3.932703347E0,7.233370687E0
1.743000833E0,3.798099273E0,-5.016746723E0,-3.626146401E0,7.262385524E0
1.752935833E0,4.751497141E0,-4.595211591E0,-3.379491842E0,7.423857471E0
1.762871833E0,5.302983717E0,-4.033273702E0,-3.521719515E0,7.536009647E0
1.772806833E0,5.109753120E0,-3.548072916E0,-4.130238664E0,7.467079066E0
1.782742833E0,4.270215451E0,-3.183378568E0,-4.632674702E0,7.059059002E0
1.792677833E0,3.705262445E0,-2.826348165E0,-4.661528957E0,6.591438838E0
1.802613833E0,3.930990697E0,-2.495660053E0,-4.505062144E0,6.478934471E0
1.812548833E0,4.592943164E0,-2.268952977E0,-4.286087426E0,6.679357749E0
1.822483833E0,5.393947096E0,-2.100725074E0,-4.106545746E0,7.097283218E0
1.832419833E0,6.138539139E0,-2.007388895E0,-4.205004671E0,7.706707288E0
1.842354833E0,6.633246912E0,-1.906512730E0,-4.306930996E0,8.135380138E0
1.852290833E0,6.827614793E0,-1.737517673E0,-4.509729976E0,8.364983914E0
1.862225833E0,6.637168640E0,-1.375217759E0,-4.545093352E0,8.160950007E0
1.872161833E0,6.691254215E0,-8.583847064E-1,-4.159109876E0,7.925143673E0
1.882096833E0,7.468348006E0,-7.208543935E-1,-3.576850573E0,8.312022198E0
1.892031833E0,8.226490971E0,-7.695690089E-1,-2.570540666E0,8.653038164E0
1.901967833E0,8.856282874E0,-8.706363773E-1,-1.284000610E0,8.991129607E0
1.911902833E0,9.306541868E0,-1.073102213E0,-7.159681678E-2,9.368478853E0
1.921838833E0,9.296836660E0,-1.368876307E0,8.532034886E-1,9.435727339E0
1.931773833E0,8.844297252E0,-1.405135915E0,1.785878824E0,9.131558683E0
1.941709833E0,8.219150961E0,-1.134118493E0,2.727052503E0,8.733698107E0
1.951644833E0,7.961802136E0,-7.815390634E-1,3.836144181E0,8.872265705E0
1.961580833E0,8.223424691E0,-6.175558738E-1,4.864412722E0,9.574372044E0
1.971515833E0,8.858672047E0,-4.453023825E-1,5.582992841E0,1.048065712E1
1.981450833E0,9.909578083E0,-4.348640062E-1,5.777434396E0,1.147900661E1
1.991386833E0,1.080666025E1,-9.596954651E-1,5.377690668E0,1.210885948E1
2.001321833E0,1.164367747E1,-1.843652384E0,4.671030098E0,1.268041014E1
2.011257833E0,1.175208251E1,-2.896201926E0,4.342350504E0,1.285906050E1
2.021192833E0,1.047415014E1,-4.018913817E0,4.804078812E0,1.220404288E1
2.031128833E0,7.706099303E0,-5.456303558E0,6.306715001E0,1.135472893E1
2.041063833E0,4.147180386E0,-6.758175598E0,8.343686714E0,1.151039315E1
2.050998833E0,7.040898415E-1,-7.398568504E0,1.063120168E1,1.297139189E1
2.060934833E0,-1.264692958E0,-7.249616532E0,1.268236751E1,1.466283853E1
2.070869833E0,-2.095300466E0,-6.604748168E0,1.386442659E1,1.549952603E1
2.080805833E0,-2.689308726E0,-6.101623328E0,1.374734896E1,1.527912930E1
2.090740833E0,-2.715729954E0,-6.088048432E0,1.243330886E1,1.410768203E1
2.100676833E0,-2.034364585E0,-6.309177849E0,1.024649816E1,1.220389646E1
2.110611833E0,-1.586472106E0,-6.353730708E0,7.918457311E0,1.027563885E1
2.120546833E0,-1.374982262E0,-6.120960070E0,5.832146793E0,8.565667786E0
2.130482833E0,-1.258497833E0,-5.855414618E0,4.150408634E0,7.286672010E0
2.140417833E0,-1.452633579E0,-5.372452732E0,3.427389894E0,6.536084007E0
2.150353833E0,-1.420482079E0,-5.006319968E0,3.741145638E0,6.409148122E0
2.160288833E0,-1.336547491E0,-5.041809644E0,4.606342351E0,6.958778164E0
2.170224833E0,-1.601427237E0,-5.216238518E0,5.539511191E0,7.775596293E0
2.180159833E0,-1.815059938E0,-5.623967789E0,6.144893308E0,8.525442513E0
2.190095833E0,-1.939088738E0,-6.409096239E0,6.083650741E0,9.046954519E0
2.200030833E0,-2.210145044E0,-6.854773940E0,5.695541802E0,9.182149166E0
2.209965833E0,-2.254737811E0,-7.008058698E0,5.430508566E0,9.148068244E0
2.219901833E0,-2.132974954E0,-6.981418784E0,5.442320527E0,9.105418338E0
2.229836833E0,-1.921464938E0,-6.927743098E0,5.527210404E0,9.068390529E0
2.239772833E0,-2.021229546E0,-7.067350634E0,5.642781206E0,9.266811404E0
2.249707833E0,-2.275103809E0,-7.285007975E0,5.680185844E0,9.513776840E0
2.259643833E0,-2.308482201E0,-7.517855211E0,5.487827652E0,9.589759611E0
2.269578833E0,-2.102120512E0,-8.031328454E0,4.786983308E0,9.583128747E0
2.279513833E0,-1.877407629E0,-8.660215209E0,3.684593707E0,9.596885831E0
2.289449833E0,-1.712027906E0,-9.087321568E0,2.413561052E0,9.556972835E0
2.299384833E0,-1.516589546E0,-9.301761770E0,1.507069548E0,9.544321584E0
2.309320833E0,-1.284074431E0,-9.342266017E0,1.230563491E0,9.510050893E0
2.319255833E0,-1.065921393E0,-9.132229353E0,1.151077026E0,9.266001279E0
2.329191833E0,-8.277987984E-1,-8.731906750E0,9.825298655E-1,8.825917022E0
2.339126833E0,-4.931176230E-1,-8.460996478E0,9.347493428E-1,8.526745143E0
2.349062833E0,-4.267733601E-1,-8.339793053E0,8.476427865E-1,8.393615548E0
2.358997833E0,-6.624942112E-1,-8.118349056E0,9.108851016E-1,8.196108933E0
2.368932833E0,-1.081579944E0,-8.006340963E0,1.154004727E0,8.161068416E0
2.378868833E0,-1.570923482E0,-8.145128134E0,1.323077552E0,8.400086138E0
2.388803833E0,-2.053716384E0,-8.391060855E0,1.158742141E0,8.716096409E0
2.398739833E0,-2.175580544E0,-8.558666614E0,5.501124805E-1,8.847968618E0
2.408674833E0,-1.924092676E0,-8.690901396E0,-2.108798325E-1,8.903840183E0
2.418610833E0,-1.613230719E0,-8.656269507E0,-9.678141779E-1,8.858339541E0
2.428545833E0,-9.459675184E-1,-8.676372820E0,-1.637642552E0,8.880099829E0
2.438480833E0,-1.634688538E-1,-9.026107067E0,-2.181351746E0,9.287390715E0
2.448416833E0,3.127143556E-1,-9.264737785E0,-2.870592291E0,9.704300933E0
2.458351833E0,5.713685712E-1,-9.144850568E0,-3.562909057E0,9.831026137E0
2.468287833E0,6.828875452E-1,-9.087795192E0,-3.850724798E0,9.893555394E0
2.478222833E0,6.655224842E-1,-9.311131933E0,-3.980606076E0,1.014816844E1
2.488158833E0,7.479360652E-1,-9.687493815E0,-4.003196209E0,1.050868806E1
2.498093833E0,8.611662269E-1,-9.954027447E0,-3.929341198E0,1.073610693E1
2.508029833E0,9.424515876E-1,-9.957783698E0,-4.084937653E0,1.080427632E1
2.517964833E0,1.099476517E0,-9.935332729E0,-4.261556602E0,1.086648746E1
2.527899833E0,1.201186641E0,-1.001494491E1,-4.184168118E0,1.092012975E1
2.537835833E0,1.362926766E0,-1.014488290E1,-4.099580835E0,1.102645825E1
2.547770833E0,1.630033862E0,-1.021217968E1,-4.266893941E0,1.118713583E1
2.557706833E0,1.840550875E0,-1.006574786E1,-4.383022275E0,1.113183685E1
2.567641833E0,2.129925485E0,-9.736744328E0,-4.373638371E0,1.088436885E1
2.577577833E0,2.373966924E0,-9.488140599E0,-4.472831706E0,1.075484795E1
2.587512833E0,2.568092437E0,-9.317511830E0,-4.429876306E0,1.063178863E1
2.597447833E0,2.910715300E0,-8.980392365E0,-4.441228675E0,1.043284346E1
2.607383833E0,3.457728757E0,-8.492451575E0,-4.807033118E0,1.035302803E1
2.617318833E0,3.873761074E0,-7.900809245E0,-5.271778881E0,1.025770267E1
2.627254833E0,4.014471395E0,-7.320429822E0,-5.852139008E0,1.019569538E1
2.637189708E0,4.223243599E0,-6.916836872E0,-6.656770261E0,1.048765985E1
2.647125708E0,4.285069133E0,-6.654413248E0,-7.288258442E0,1.075926318E1
2.657060708E0,3.868186923E0,-6.284012602E0,-7.484633671E0,1.051053879E1
2.666995708E0,3.319114955E0,-5.943531573E0,-7.422246219E0,1.007133708E1
2.676931708E0,3.041835895E0,-5.792220250E0,-7.197686825E0,9.726730010E0
2.686866708E0,2.975942453E0,-5.683952036E0,-6.790484973E0,9.342067780E0
2.696802708E0,3.189703501E0,-5.604209463E0,-6.273799270E0,8.996773278E0
2.706737708E0,3.509562862E0,-5.424602879E0,-5.748621656E0,8.648121115E0
2.716673708E0,3.685175505E0,-5.089310085E0,-5.531532081E0,8.371346535E0
2.726608708E0,3.698646613E0,-4.548270729E0,-5.312906442E0,7.911619824E0
2.736544708E0,4.197070877E0,-3.896815476E0,-4.856142420E0,7.508841056E0
2.746479708E0,5.217651206E0,-3.135626112E0,-4.330754306E0,7.470707334E0
2.756414708E0,6.179721664E0,-2.226831974E0,-3.820150877E0,7.598769190E0
2.766350708E0,7.195911026E0,-1.712046032E0,-3.789659402E0,8.311062236E0
2.776285708E0,7.605679221E0,-1.581333280E0,-3.522653900E0,8.529716400E0
2.786221708E0,7.296051026E0,-1.578983869E0,-3.035691934E0,8.058596413E0
2.796156708E0,7.137450564E0,-1.494080836E0,-2.654236541E0,7.760183613E0
2.806092708E0,6.925664413E0,-1.107854408E0,-2.637552096E0,7.493253633E0
2.816027708E0,7.024678824E0,-7.086535934E-1,-2.847301077E0,7.612846112E0
2.825962708E0,7.627918521E0,-5.878578655E-1,-3.181944830E0,8.285860893E0
2.835898708E0,7.823143018E0,-9.161458415E-1,-3.206087984E0,8.504110186E0
2.845833708E0,7.985478097E0,-1.671678025E0,-2.691335955E0,8.591021888E0
2.855769708E0,7.792741005E0,-2.678418286E0,-1.326769484E0,8.346319797E0
2.865704708E0,7.636146723E0,-3.644459296E0,2.446311307E-1,8.464789704E0
2.875640708E0,7.370668514E0,-4.405375888E0,1.714126471E0,8.756273215E0
2.885575708E0,6.422777554E0,-4.952042019E0,3.299179165E0,8.755533955E0
2.895510708E0,5.178053861E0,-5.258892202E0,4.841344872E0,8.826483397E0
2.905446708E0,4.608270763E0,-5.081437393E0,6.211283180E0,9.254037181E0
2.915381708E0,4.305648116E0,-4.904162971E0,7.609640710E0,1.002477191E1
2.925317708E0,3.889443891E0,-5.048502951E0,9.235373068E0,1.122084095E1
2.935252708E0,3.486966004E0,-5.095550233E0,1.088535441E1,1.251457170E1
2.945188708E0,2.824557163E0,-5.015062140E0,1.248427670E1,1.374722286E1
2.955123708E0,2.646167969E0,-4.820668532E0,1.376494674E1,1.482278006E1
2.965059708E0,3.376623783E0,-4.248982750E0,1.430371855E1,1.529875181E1
2.974994708E0,4.278056568E0,-3.341218892E0,1.409880755E1,1.510767639E1
2.984929708E0,5.077488184E0,-2.700455858E0,1.355404703E1,1.472363878E1
2.994865708E0,5.106224910E0,-2.599918539E0,1.288806554E1,1.410444407E1
3.004800708E0,4.362135728E0,-2.633972138E0,1.221271681E1,1.323315870E1
3.014736708E0,3.664664642E0,-2.638223064E0,1.160865499E1,1.245595675E1
3.024671708E0,3.510194946E0,-2.802256467E0,1.088091521E1,1.177150906E1
3.034607708E0,3.715707034E0,-3.158546612E0,9.744784834E0,1.089695953E1
3.044542708E0,3.709680601E0,-3.709394673E0,8.553580121E0,1.003419513E1
3.054477708E0,3.305845576E0,-4.010867756E0,7.832088089E0,9.399855263E0
3.064413708E0,2.833651337E0,-4.269325213E0,7.644658515E0,9.203125637E0
3.074348708E0,2.299720880E0,-4.889881732E0,7.527049373E0,9.265858392E0
3.084284708E0,1.750527435E0,-5.741285740E0,7.069495393E0,9.273859680E0
3.094219708E0,9.898882940E-1,-6.424548091E0,6.505787551E0,9.196736849E0
3.104155708E0,3.502761380E-1,-6.759858427E0,6.008172542E0,9.050774366E0
3.114090708E0,6.776118949E-2,-6.939320000E0,5.844387939E0,9.072795822E0
3.124026708E0,2.299489184E-1,-7.331024392E0,5.830351698E0,9.369620914E0
3.133961708E0,4.481241757E-1,-7.837212589E0,5.695773937E0,9.698688425E0
3.143896708E0,4.069045213E-1,-8.276584652E0,5.509675773E0,9.951077928E0
3.153832708E0,3.871444407E-1,-8.999299922E0,5.351550105E0,1.047742184E1
3.163767708E0,1.322920847E-1,-9.932860526E0,5.060653465E0,1.114851707E1
3.173703708E0,-4.161501387E-1,-1.078641017E1,4.601875078E0,1.173443989E1
3.183638708E0,-1.071367344E0,-1.121700732E1,3.912239846E0,1.192789595E1
3.193574708E0,-1.342604183E0,-1.147713942E1,3.033231425E0,1.194687440E1
3.203509708E0,-1.638558518E0,-1.154621842E1,2.321745148E0,1.189077518E1
3.213444708E0,-1.938110937E0,-1.137928860E1,1.846981643E0,1.168998821E1
3.223380708E0,-2.100613246E0,-1.119317640E1,1.491220086E0,1.148579607E1
