"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.112702916E-1,-1.800308583E0,-1.212080325E1,-4.411252924E0,1.302359915E1
7.212052917E-1,-1.038570457E0,-1.190624786E1,-4.967385698E0,1.294265380E1
7.311402917E-1,3.469714379E-1,-1.071762119E1,-6.089276932E0,1.233154843E1
7.410762917E-1,1.896072819E0,-9.198168989E0,-7.837363447E0,1.223215724E1
7.510112917E-1,3.110094829E0,-8.322019272E0,-9.707090759E0,1.315888694E1
7.609462916E-1,4.190388386E0,-7.317017387E0,-1.102110805E1,1.387670425E1
7.708822917E-1,5.099434538E0,-6.771139460E0,-1.129228320E1,1.411978123E1
7.808172916E-1,5.767194752E0,-7.003258719E0,-1.086504353E1,1.415469317E1
7.907522917E-1,6.134792828E0,-7.925752882E0,-1.045631730E1,1.448405376E1
8.006882917E-1,6.331745178E0,-8.561811832E0,-9.901886655E0,1.454107899E1
8.106232916E-1,7.658511153E0,-8.017695086E0,-1.034201710E1,1.516224078E1
8.205582917E-1,1.109663537E1,-5.588396838E0,-1.176477331E1,1.711068049E1
8.304942916E-1,1.422054775E1,-2.535814345E0,-1.346043661E1,1.974430770E1
8.404292917E-1,1.527337986E1,-1.796011756E0,-1.549058989E1,2.182796751E1
8.503642917E-1,1.578092636E1,-2.197214365E0,-1.652562073E1,2.295564263E1
8.602992916E-1,1.523947186E1,-3.376084085E0,-1.680628942E1,2.293666956E1
8.702352917E-1,1.364077644E1,-5.816128346E0,-1.714416844E1,2.266761219E1
8.801702916E-1,1.197659337E1,-8.745404463E0,-1.581289426E1,2.167875718E1
8.901052916E-1,9.663536019E0,-1.020637807E1,-1.220773498E1,1.861673642E1
9.000412917E-1,7.671078574E0,-1.093745544E1,-8.927397881E0,1.606772576E1
9.099762916E-1,7.374466866E0,-1.072824908E1,-6.705178775E0,1.464368507E1
9.199112917E-1,7.248386278E0,-1.004616202E1,-5.230551918E0,1.344704980E1
9.298472916E-1,8.443233222E0,-8.910557315E0,-3.200360051E0,1.268576065E1
9.397822917E-1,1.074004760E1,-6.559253907E0,-1.517700956E0,1.267579782E1
9.497172917E-1,1.185942804E1,-5.473563370E0,-1.700071811E0,1.317179462E1
9.596532916E-1,1.269095356E1,-5.717409804E0,-3.266355528E0,1.429748773E1
9.695882917E-1,1.312288270E1,-7.613993962E0,-5.553106552E0,1.615611175E1
9.795232917E-1,1.352344270E1,-1.200683751E1,-5.677866254E0,1.895483618E1
9.894592917E-1,1.298183149E1,-1.793753854E1,-1.010366120E0,2.216538015E1
9.993942917E-1,1.190910832E1,-2.179517826E1,7.080504531E0,2.582615342E1
1.009329292E0,1.072071787E1,-2.227157197E1,1.522944739E1,2.903261575E1
1.019265292E0,1.149155397E1,-1.880987295E1,2.351877137E1,3.223351889E1
1.029200458E0,1.301497584E1,-1.286521930E1,3.115165652E1,3.612933943E1
1.039135458E0,1.218649672E1,-9.286180109E0,3.203238986E1,3.550799690E1
1.049071458E0,9.694720389E0,-8.083159928E0,2.618812355E1,2.907134143E1
1.059006458E0,5.723349990E0,-8.121498367E0,1.854529580E1,2.103909378E1
1.068941458E0,8.525351518E-1,-8.684896891E0,1.038569113E1,1.356528033E1
1.078877458E0,-2.169850273E0,-8.873785345E0,4.462522188E0,1.016692780E1
1.088812458E0,-1.842603248E0,-8.270692998E0,2.881047990E0,8.949859603E0
1.098747458E0,-7.796461004E-1,-6.598367102E0,3.283141130E0,7.411161321E0
1.108682458E0,-3.285801905E-1,-4.471651738E0,4.031956324E0,6.029950747E0
1.118618458E0,3.012239921E-1,-2.994279029E0,4.897940949E0,5.748588378E0
1.128553458E0,9.853944165E-1,-2.194227315E0,5.668776172E0,6.157975232E0
1.138488458E0,1.156241287E0,-1.842226102E0,5.814257237E0,6.207759511E0
1.148424458E0,7.021207917E-1,-2.011425812E0,5.121993681E0,5.547398190E0
1.158359458E0,1.374417275E-1,-2.408835332E0,3.988812643E0,4.661759774E0
1.168294458E0,-9.253686547E-2,-2.688648575E0,2.752338202E0,3.848734832E0
1.178230458E0,-2.832765484E-1,-2.825692692E0,1.896285073E0,3.414774058E0
1.188165458E0,-6.825805664E-2,-2.762150415E0,1.764210066E0,3.278196338E0
1.198100458E0,4.140618056E-1,-2.589507279E0,2.512230477E0,3.631569509E0
1.208036458E0,9.720943397E-1,-2.458375867E0,3.381136079E0,4.291929693E0
1.217971458E0,1.635591933E0,-2.215724019E0,3.966313727E0,4.828689106E0
