"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.066744167E-1,-4.425456030E-1,7.169037223E-2,3.792036295E-2,4.499156300E-1
2.166094167E-1,-1.844298063E-1,3.196702033E-2,6.256818956E-1,6.530804532E-1
2.265454167E-1,3.143266522E-1,-4.494725436E-2,6.686694556E-1,7.402299243E-1
2.364804167E-1,6.459348965E-1,-1.794699056E-1,3.552294606E-1,7.587023838E-1
2.464164167E-1,5.903577330E-1,-1.164249341E-1,6.528006971E-2,6.052590401E-1
2.563510833E-1,1.417815675E-1,4.749256195E-1,-1.394683725E-1,5.148861854E-1
2.662870833E-1,-9.926660869E-2,6.127371834E-1,2.513659537E-2,6.212347092E-1
2.762220833E-1,1.203706352E-1,5.464389673E-1,3.038821363E-1,6.367330583E-1
2.861580834E-1,3.606422281E-1,7.936015038E-1,4.956345570E-1,1.002756091E0
2.960930833E-1,5.052497915E-1,8.975216556E-1,5.282672828E-1,1.157535657E0
3.060290834E-1,4.793416560E-1,9.422030079E-1,6.233260524E-1,1.227212410E0
3.159640833E-1,8.589749828E-2,7.828566603E-1,3.651609564E-1,8.680929990E-1
3.259000833E-1,3.118612468E-3,9.372067083E-1,4.019639164E-1,1.019775039E0
3.358350834E-1,-2.449690267E-1,1.234379238E0,5.680201632E-1,1.380705918E0
3.457710833E-1,3.780758478E-2,1.863366711E0,9.574400479E-1,2.095293859E0
3.557060834E-1,4.453608546E-1,2.580798436E0,1.115358725E0,2.846557912E0
3.656420833E-1,6.544162097E-1,2.999272259E0,1.012281083E0,3.232430610E0
3.755770834E-1,9.518498173E-1,3.099600831E0,1.001163772E0,3.393504426E0
3.855130833E-1,1.414182288E0,3.017757354E0,1.338872636E0,3.591566640E0
3.954480833E-1,1.722081316E0,2.915190175E0,2.136217673E0,4.003414013E0
4.053840833E-1,1.485536592E0,2.937703124E0,3.395363524E0,4.729208398E0
4.153190833E-1,1.206522956E0,2.866607414E0,4.593153956E0,5.547089234E0
4.252550833E-1,8.401742841E-1,2.445480125E0,5.128855973E0,5.743816629E0
4.351900833E-1,4.514641052E-1,1.651445635E0,4.862238142E0,5.154847454E0
4.451260833E-1,-3.214360625E-3,8.894394149E-1,4.017104396E0,4.114394310E0
4.550610833E-1,-3.261056489E-1,6.230057712E-1,3.574690027E0,3.643197754E0
4.649970834E-1,-2.359836835E-1,7.474753777E-1,3.476186662E0,3.563464810E0
4.749320833E-1,7.176200062E-2,3.694509854E-1,3.567070520E0,3.586869932E0
4.848680834E-1,3.972718182E-1,-5.732124176E-1,4.008141199E0,4.068364935E0
4.948030833E-1,4.073932023E-1,-1.658634787E0,4.372556636E0,4.694282705E0
5.047390833E-1,1.790587002E-1,-2.540290096E0,4.186185408E0,4.899926944E0
5.146740833E-1,-3.760256678E-2,-2.678134112E0,4.283359700E0,5.051830024E0
5.246100833E-1,3.579475388E-2,-2.685781685E0,4.863988214E0,5.556355449E0
5.345450834E-1,1.018386161E-1,-2.953175442E0,5.439242553E0,6.190070746E0
5.444810833E-1,2.534868850E-1,-3.294260488E0,6.554083214E0,7.339783003E0
5.544160834E-1,5.125543526E-1,-3.676359951E0,7.712571001E0,8.559327421E0
5.643520833E-1,1.471605601E0,-4.251417823E0,7.641327941E0,8.867359767E0
5.742870833E-1,1.447401782E0,-4.676513616E0,7.203455104E0,8.709449865E0
5.842230833E-1,6.315038221E-1,-6.110936773E0,6.755575926E0,9.131273264E0
5.941580833E-1,7.663463160E-1,-7.435220021E0,5.980120525E0,9.572440908E0
6.040940833E-1,5.323154564E-1,-7.532690182E0,6.161635056E0,9.746308414E0
6.140290833E-1,5.607191835E-1,-7.521389853E0,6.632356381E0,1.004359809E1
6.239650833E-1,8.953439333E-1,-7.894710599E0,7.106021195E0,1.065943870E1
6.339000833E-1,1.112258531E0,-8.714505436E0,7.052005202E0,1.126545611E1
6.438360834E-1,1.431151639E0,-9.560750738E0,6.022925068E0,1.138998578E1
6.537710833E-1,2.130075173E0,-9.960395064E0,4.545120834E0,1.115369058E1
6.637070834E-1,2.815239332E0,-9.655134739E0,2.866464742E0,1.045771579E1
6.736420833E-1,2.973044865E0,-8.862721244E0,1.406194553E0,9.453264343E0
6.835780833E-1,2.649147710E0,-8.317991125E0,1.215250218E-1,8.730505614E0
6.935130833E-1,1.264544877E0,-7.898208988E0,-2.199261183E0,8.295633112E0
7.034490833E-1,6.484127272E-2,-7.366685391E0,-2.232461674E0,7.697801190E0
7.133840834E-1,-2.155157974E-1,-6.964782870E0,-1.125100771E0,7.058363779E0
7.233200833E-1,7.197191566E-3,-7.169254739E0,-2.533306181E-2,7.169303110E0
7.332550834E-1,6.798502091E-1,-7.716517872E0,4.727573258E-1,7.760821081E0
7.431910833E-1,1.451223669E0,-7.711219125E0,2.093861613E-1,7.849381701E0
7.531260833E-1,1.590846262E0,-7.513500790E0,-6.423347658E-1,7.706885227E0
7.630620833E-1,1.237085475E0,-7.349502763E0,-1.603425230E0,7.623420742E0
7.729970833E-1,3.406553487E-1,-7.240522358E0,-2.478963329E0,7.660709449E0
7.829330833E-1,-2.518426845E-1,-7.193068694E0,-3.266464579E0,7.904014981E0
7.928680833E-1,-6.819845159E-1,-6.666352093E0,-3.870067973E0,7.738396425E0
8.028040833E-1,-9.347857417E-1,-6.137174399E0,-3.877393364E0,7.319351972E0
8.127390833E-1,-7.208329050E-1,-6.076910071E0,-3.495608481E0,7.047532529E0
8.226750834E-1,-4.933423754E-1,-6.104193179E0,-2.944544951E0,6.795211993E0
8.326100833E-1,1.702720892E-1,-5.897881776E0,-2.370147815E0,6.358584960E0
8.425460834E-1,9.806584641E-1,-5.370394512E0,-1.750721417E0,5.733049251E0
8.524810833E-1,1.393182013E0,-4.868516298E0,-1.928477650E0,5.418711388E0
8.624170834E-1,1.415282296E0,-4.640522250E0,-2.427255231E0,5.424853794E0
8.723520833E-1,1.217517330E0,-4.753969343E0,-2.439540962E0,5.480322351E0
8.822880833E-1,8.729324327E-1,-4.979543813E0,-2.781481894E0,5.770139439E0
8.922230834E-1,1.069513630E0,-4.923960181E0,-3.339975774E0,6.045219718E0
9.021590833E-1,1.514717706E0,-4.246134571E0,-3.971814203E0,6.008272346E0
9.120940834E-1,2.054014446E0,-2.988749902E0,-5.251769709E0,6.382216417E0
9.220300833E-1,2.638720662E0,-1.836503432E0,-6.607213939E0,7.347847823E0
9.319650833E-1,2.836567343E0,-1.224956011E0,-7.346641721E0,7.969929491E0
9.419010833E-1,2.779549974E0,-1.154834447E0,-7.694674428E0,8.262418242E0
9.518360833E-1,2.608331513E0,-1.329592520E0,-7.547127542E0,8.095081451E0
9.617720833E-1,2.732965499E0,-1.309956985E0,-7.130022846E0,7.747406889E0
9.717070833E-1,2.730424592E0,-9.846120590E-1,-6.748493779E0,7.346213150E0
9.816430833E-1,2.946993765E0,-8.822390074E-1,-6.597541475E0,7.279469172E0
9.915780833E-1,3.340072545E0,-5.012665951E-1,-7.028299420E0,7.797714123E0
1.001514083E0,3.595005885E0,1.808327454E-1,-7.957398013E0,8.733667668E0
1.011449083E0,3.678028454E0,7.478273070E-1,-8.993533398E0,9.745295376E0
1.021385083E0,3.539067035E0,1.089657288E0,-9.890174682E0,1.056067724E1
1.031320083E0,3.281441929E0,1.083679095E0,-1.037699515E1,1.093728713E1
1.041256083E0,3.091420577E0,7.901979858E-1,-1.004505573E1,1.053966027E1
1.051191083E0,3.122606117E0,7.459977132E-1,-9.181088687E0,9.726231080E0
1.061127083E0,3.499077927E0,1.139863821E0,-8.247604097E0,9.031379142E0
1.071062083E0,3.888684922E0,1.722635924E0,-7.521947678E0,8.641125032E0
1.080998083E0,4.298289980E0,2.135827664E0,-6.997416766E0,8.485334287E0
1.090933083E0,4.685556335E0,1.983559152E0,-6.539668073E0,8.285903909E0
1.100869083E0,4.401552978E0,1.293646177E0,-6.315584643E0,7.806010404E0
1.110804083E0,3.954259107E0,2.518109268E-1,-6.028251296E0,7.213833067E0
1.120740083E0,3.879636356E0,-7.434799021E-1,-5.471147885E0,6.748170107E0
1.130675083E0,4.341859923E0,-1.570086161E0,-4.511408712E0,6.455209269E0
1.140611083E0,4.910685248E0,-1.917879425E0,-2.155363212E0,5.695496613E0
1.150546083E0,4.571220465E0,-1.951633939E0,1.511438588E0,5.195130237E0
1.160482083E0,3.723332096E0,-2.781297122E0,3.509801136E0,5.823874963E0
1.170417083E0,2.811800292E0,-3.600664236E0,3.398221058E0,5.693760636E0
1.180353083E0,2.090195116E0,-4.038158466E0,2.487994353E0,5.183218625E0
1.190288083E0,1.765446167E0,-4.168507813E0,1.726223776E0,4.844905167E0
1.200224083E0,1.167902682E0,-3.947918386E0,1.934118020E0,4.548721664E0
1.210159083E0,3.322253448E-1,-3.962610393E0,2.566435921E0,4.732784396E0
1.220095083E0,-1.647381382E-1,-4.412627605E0,3.689101911E0,5.753945945E0
1.230030083E0,-7.176528968E-1,-4.550236562E0,5.423949160E0,7.116101668E0
1.239966083E0,-1.298128653E0,-4.297018211E0,7.952393382E0,9.131816030E0
1.249901083E0,-1.914181938E0,-3.781378283E0,1.048944997E1,1.131333173E1
1.259837042E0,-2.324928957E0,-3.154428418E0,1.245555518E1,1.305743344E1
1.269772042E0,-2.390352868E0,-2.729962662E0,1.332858073E1,1.381367247E1
1.279708042E0,-2.238427588E0,-2.422732410E0,1.345805095E1,1.385638213E1
1.289643042E0,-1.906196396E0,-2.875337307E0,1.290792970E1,1.336098044E1
1.299579042E0,-1.604440599E0,-3.927796948E0,1.155684632E1,1.231107288E1
1.309514042E0,-1.261006435E0,-4.872441534E0,1.018801548E1,1.136338343E1
1.319450042E0,-9.075033644E-1,-5.185203837E0,9.439012293E0,1.080762945E1
1.329385042E0,-4.872446796E-1,-5.033082089E0,9.402600512E0,1.067605822E1
1.339321042E0,2.693467265E-1,-4.636365464E0,9.990006534E0,1.101674466E1
1.349256042E0,9.578531536E-1,-4.265839103E0,1.070851473E1,1.156663969E1
1.359192042E0,1.478677808E0,-4.451792840E0,1.097224404E1,1.193294125E1
1.369127042E0,2.041736609E0,-5.145200695E0,1.126648412E1,1.255290576E1
1.379063042E0,2.613797490E0,-5.940658252E0,1.203852240E1,1.367659970E1
1.388998042E0,3.682510637E0,-7.002968697E0,1.287319490E1,1.511031442E1
1.398934042E0,4.881163533E0,-8.614833798E0,1.296444888E1,1.631312520E1
1.408869042E0,6.910640577E0,-1.050129876E1,1.282266560E1,1.795703155E1
1.418805042E0,8.427486670E0,-1.235178698E1,1.206152301E1,1.921118192E1
1.428740042E0,8.578774604E0,-1.451125962E1,1.074180410E1,1.998895657E1
1.438676042E0,7.622886992E0,-1.623534390E1,8.815692088E0,1.998527519E1
1.448611042E0,5.989595938E0,-1.688225411E1,6.235356166E0,1.896748349E1
1.458547042E0,4.074084928E0,-1.671576400E1,3.424645211E0,1.754260895E1
1.468482042E0,1.876103408E0,-1.596719760E1,6.295732176E-1,1.608936064E1
1.478418042E0,-1.045114515E-1,-1.455287776E1,-1.848486131E0,1.467017637E1
1.488353042E0,-1.226865712E0,-1.331753534E1,-3.898241612E0,1.393047862E1
1.498289042E0,1.664882464E-1,-1.338799312E1,-4.699194674E0,1.418973251E1
1.508224042E0,1.184032080E0,-1.183995915E1,-4.379763914E0,1.267946752E1
1.518160042E0,1.317206655E0,-9.538084007E0,-3.983595757E0,1.042013028E1
1.528095042E0,1.990566894E0,-8.966026926E0,-3.776906040E0,9.930609983E0
1.538031042E0,2.486972552E0,-9.123480164E0,-4.188395363E0,1.034241647E1
1.547966042E0,2.227891198E0,-8.621610721E0,-4.584616729E0,1.001570672E1
1.557902042E0,1.507780277E0,-8.301376262E0,-4.180941040E0,9.416289990E0
1.567837042E0,5.012093290E-1,-8.562165003E0,-3.611267284E0,9.306080364E0
1.577773042E0,-4.361253237E-1,-8.687655607E0,-3.641376936E0,9.430015442E0
1.587708042E0,-9.931174189E-1,-8.381041651E0,-4.711912075E0,9.665932794E0
1.597644042E0,-1.280625013E0,-7.933096985E0,-5.956200151E0,1.000251711E1
1.607579042E0,-1.217784328E0,-7.341479214E0,-5.725021124E0,9.389152389E0
1.617515042E0,-7.390518788E-1,-6.830682242E0,-4.415833048E0,8.167251623E0
1.627450042E0,-6.345347994E-1,-6.511101501E0,-3.138474875E0,7.255832255E0
1.637386042E0,-7.183416988E-1,-6.487070614E0,-2.212993954E0,6.891693710E0
1.647321042E0,-8.912925437E-1,-6.459562388E0,-1.735597447E0,6.747788315E0
1.657257042E0,-1.018345669E0,-6.269734871E0,-1.960160934E0,6.647468250E0
1.667192042E0,-1.039816791E0,-6.110790008E0,-2.421890996E0,6.654962770E0
1.677128042E0,-5.853105260E-1,-6.093072360E0,-2.662107478E0,6.674948346E0
1.687063042E0,4.671650487E-1,-5.510697867E0,-2.660590711E0,6.137163603E0
1.696999042E0,1.453303231E0,-4.597264549E0,-2.559922707E0,5.458950071E0
1.706934042E0,1.892539347E0,-3.735882559E0,-2.789491410E0,5.031876986E0
1.716870042E0,2.002964599E0,-2.715735217E0,-3.864987327E0,5.130810071E0
1.726805042E0,1.809625244E0,-1.925407423E0,-4.979902833E0,5.637496740E0
1.736741042E0,2.002562310E0,-1.695559223E0,-5.415141499E0,6.017386006E0
1.746676042E0,2.024729105E0,-1.454136459E0,-5.456198308E0,5.998678252E0
1.756612042E0,2.000422229E0,-1.551639950E0,-5.098307780E0,5.692277036E0
1.766547042E0,1.805174051E0,-1.891908724E0,-4.155821986E0,4.910074170E0
1.776483042E0,2.115254821E0,-2.013216814E0,-3.486562546E0,4.547907573E0
1.786418042E0,3.090439999E0,-7.295097345E-1,-4.096554608E0,5.183122948E0
1.796354042E0,3.826361205E0,8.788435292E-1,-5.435955248E0,6.705446702E0
1.806289042E0,4.027613012E0,1.224624474E0,-6.871261919E0,8.058263587E0
1.816225042E0,3.386472833E0,9.656015915E-1,-8.004082768E0,8.744479724E0
1.826160042E0,2.969973323E0,4.978985989E-1,-8.768109201E0,9.270835104E0
1.836096042E0,3.460180494E0,5.209126550E-1,-9.505849476E0,1.012943105E1
1.846031042E0,4.055316535E0,8.546810800E-1,-9.908837825E0,1.074063029E1
1.855967042E0,4.608580665E0,8.259466928E-1,-9.606297625E0,1.068654096E1
1.865902042E0,4.990668726E0,7.425250518E-1,-8.922741743E0,1.025053355E1
1.875838042E0,5.063991641E0,5.598147655E-1,-8.411697434E0,9.834330563E0
1.885773042E0,4.555914794E0,9.949563682E-2,-8.119682221E0,9.311041744E0
1.895709042E0,3.944401871E0,-6.460442394E-1,-7.922405351E0,8.873566692E0
1.905644042E0,3.188515347E0,-1.256762525E0,-7.731299633E0,8.456895185E0
1.915580042E0,2.668380956E0,-1.608849108E0,-7.713906505E0,8.319435434E0
1.925515042E0,2.702193650E0,-1.752242716E0,-7.836895670E0,8.472847148E0
1.935451042E0,2.894330233E0,-1.728839235E0,-8.089990060E0,8.764358035E0
1.945386042E0,3.187028984E0,-2.067038096E0,-8.371595474E0,9.193117590E0
1.955322042E0,3.705733731E0,-3.111440274E0,-8.127612800E0,9.458943540E0
1.965257042E0,4.379239126E0,-4.518110790E0,-6.830668209E0,9.287038743E0
1.975193042E0,5.048306485E0,-5.510489706E0,-4.011133804E0,8.481750383E0
1.985128042E0,5.000444101E0,-5.075486682E0,-6.285920548E-1,7.152631281E0
1.995064042E0,4.615210823E0,-4.611997778E0,1.979245661E0,6.818218816E0
2.004999042E0,3.461755734E0,-5.237991915E0,3.919965187E0,7.401786212E0
2.014935042E0,1.921539490E0,-6.123607689E0,4.615635331E0,7.905376313E0
2.024870042E0,5.870206904E-1,-6.485590099E0,3.581840587E0,7.432163495E0
2.034806042E0,-5.091419175E-1,-6.240519258E0,2.087081766E0,6.599940636E0
2.044741042E0,-1.060783445E0,-6.022195335E0,9.744759107E-1,6.192067625E0
2.054677042E0,-8.736216733E-1,-5.865001713E0,6.914478689E-1,5.969887778E0
2.064612042E0,-6.871896341E-1,-5.478166298E0,1.446249150E0,5.707378749E0
2.074548042E0,-6.186979812E-1,-5.207161885E0,2.979858626E0,6.031324856E0
2.084483042E0,-4.074655616E-1,-4.976321998E0,4.877611642E0,6.980036113E0
2.094419042E0,-4.531194520E-1,-4.722963021E0,6.662698753E0,8.179440788E0
2.104354042E0,-5.425555390E-1,-4.463372081E0,8.515687825E0,9.629797297E0
2.114290042E0,-7.565814659E-1,-4.308463843E0,1.027432272E1,1.116678036E1
2.124225042E0,-1.205421048E0,-4.021464665E0,1.227705372E1,1.297502470E1
2.134161042E0,-1.437947566E0,-3.893636929E0,1.438923758E1,1.497592267E1
2.144096042E0,-1.133291258E0,-4.293457841E0,1.562465485E1,1.624339769E1
2.154032042E0,-1.017919846E0,-4.714504438E0,1.563671298E1,1.636366419E1
2.163967042E0,-1.427725171E0,-5.402903277E0,1.534909312E1,1.633476117E1
2.173903042E0,-1.504516654E0,-6.034207270E0,1.467231766E1,1.593587567E1
2.183838042E0,-9.717300582E-1,-6.787751985E0,1.364059167E1,1.526707494E1
2.193774042E0,-5.401456091E-1,-7.606304289E0,1.232146098E1,1.449020438E1
2.203709042E0,2.557192057E-2,-8.135148692E0,1.098589612E1,1.367008455E1
2.213645042E0,8.426928261E-1,-8.247347404E0,1.037996202E1,1.328429456E1
2.223580042E0,1.945662470E0,-8.083002638E0,1.015267373E1,1.312239757E1
2.233516042E0,3.194016992E0,-7.922323490E0,9.723420278E0,1.294255987E1
2.243451042E0,4.388183027E0,-7.894469694E0,9.029052894E0,1.277116276E1
2.253387042E0,5.333341876E0,-7.890368457E0,8.404689546E0,1.270201780E1
2.263322167E0,5.726546078E0,-8.056175612E0,8.111972668E0,1.278668824E1
2.273258167E0,5.488172638E0,-8.666649485E0,8.053908062E0,1.304209674E1
2.283193167E0,4.974865456E0,-9.528386984E0,7.678136748E0,1.320958852E1
2.293129167E0,4.314806610E0,-1.051009649E1,6.314940280E0,1.299839048E1
2.303064167E0,3.499658263E0,-1.153977479E1,4.187771757E0,1.276524353E1
2.313000167E0,2.647090367E0,-1.202661864E1,2.135249375E0,1.249823721E1
2.322935167E0,2.185849863E0,-1.168625690E1,6.318518776E-1,1.190570354E1
2.332871167E0,1.889075017E0,-1.076529821E1,-4.412975514E-1,1.093869250E1
2.342806167E0,1.856900129E0,-9.924357505E0,-1.162772042E0,1.016331584E1
2.352742167E0,2.117926121E0,-9.436944718E0,-1.445231735E0,9.779071092E0
2.362677167E0,2.419760855E0,-9.085362166E0,-1.450889793E0,9.513365833E0
2.372613167E0,2.778465608E0,-8.774752223E0,-1.309827762E0,9.296870252E0
2.382548167E0,2.928022182E0,-8.543370298E0,-1.043056441E0,9.091229658E0
2.392484167E0,2.762479320E0,-8.604815764E0,-9.155830470E-1,9.083635761E0
2.402419167E0,1.971489914E0,-9.076062754E0,-1.560218107E0,9.417853690E0
2.412355167E0,1.113737511E0,-9.310980490E0,-2.728935306E0,9.766363542E0
2.422290167E0,4.745983947E-1,-8.986176431E0,-3.512933489E0,9.660088622E0
2.432226167E0,1.093556321E-1,-8.557080849E0,-3.991294494E0,9.442776237E0
2.442161167E0,5.477353681E-2,-8.412287418E0,-3.958704745E0,9.297361077E0
2.452097167E0,3.607955348E-1,-8.424315140E0,-3.076803707E0,8.975855394E0
2.462032167E0,2.869340731E-1,-8.378987525E0,-2.744989421E0,8.821832577E0
2.471968167E0,3.717841341E-1,-8.262361885E0,-2.763727409E0,8.720265853E0
2.481903167E0,4.533636463E-1,-8.115206763E0,-2.616389269E0,8.538595447E0
2.491839167E0,9.604468323E-2,-7.802971879E0,-3.214693916E0,8.439777941E0
2.501774167E0,1.522516284E-1,-7.271951727E0,-3.726637527E0,8.172654999E0
2.511710167E0,5.112337589E-2,-6.577679653E0,-4.251360812E0,7.832148618E0
2.521645167E0,3.415636405E-2,-5.840566784E0,-4.932291294E0,7.644663787E0
2.531581167E0,-2.389697103E-1,-5.433082511E0,-5.040406312E0,7.414930066E0
2.541516167E0,-7.615165159E-1,-5.529233540E0,-4.918184302E0,7.439144290E0
2.551452167E0,-9.650238866E-1,-5.618733362E0,-4.434704937E0,7.222744878E0
2.561387167E0,-8.679302859E-1,-5.705007275E0,-3.081048493E0,6.541656579E0
2.571323167E0,-8.760272178E-1,-6.011320099E0,-1.491492566E0,6.255233256E0
2.581258167E0,-9.336050427E-1,-6.170544459E0,-5.785086063E-1,6.267528181E0
2.591194167E0,-4.221844652E-1,-6.015124297E0,-3.046468060E-1,6.037612915E0
2.601129167E0,4.759808958E-1,-4.735869287E0,-1.017300041E0,4.867228687E0
2.611065167E0,1.107266763E0,-2.828403461E0,-3.086170946E0,4.330168234E0
2.621000167E0,1.749249819E0,-1.743925052E0,-5.441235284E0,5.975633098E0
2.630936167E0,1.922430605E0,-1.375469189E0,-6.661120005E0,7.068109693E0
2.640871167E0,1.871510128E0,-1.609285310E0,-6.863025531E0,7.293385277E0
2.650807167E0,2.020601848E0,-1.695247566E0,-6.903515160E0,7.390210938E0
2.660742167E0,2.156226845E0,-1.700131161E0,-6.576061728E0,7.126313775E0
2.670678167E0,2.101374115E0,-2.057615892E0,-5.747989572E0,6.456697333E0
2.680613167E0,1.990864663E0,-2.328804492E0,-5.203062987E0,6.038107064E0
2.690549167E0,2.537652417E0,-1.276928988E0,-5.625063558E0,6.301711470E0
2.700484167E0,3.514126321E0,7.408667815E-1,-6.949139814E0,7.822308582E0
2.710420167E0,4.618715059E0,2.144926516E0,-8.084738091E0,9.554905994E0
2.720355167E0,5.318753073E0,2.344724706E0,-9.072039285E0,1.077444964E1
2.730291167E0,5.429548454E0,2.170831436E0,-1.034673347E1,1.188475490E1
2.740226167E0,5.046208504E0,1.663953268E0,-1.078049279E1,1.201881797E1
2.750162167E0,4.071686985E0,2.664798367E-1,-9.758907614E0,1.057761430E1
2.760097167E0,3.459808611E0,-1.006747863E0,-8.339283761E0,9.084463139E0
2.770033167E0,2.939840866E0,-1.843600783E0,-7.261177062E0,8.047746299E0
2.779968167E0,2.134864043E0,-2.358447536E0,-6.526828172E0,7.260812988E0
2.789904167E0,1.762092935E0,-2.263483492E0,-5.999813948E0,6.650270403E0
2.799839167E0,1.848770306E0,-1.697964182E0,-5.813531013E0,6.332312125E0
2.809775167E0,2.045957714E0,-1.121295403E0,-5.950200323E0,6.391254198E0
2.819710167E0,2.337979943E0,-8.366628850E-1,-6.088988664E0,6.575860244E0
2.829646167E0,2.962073734E0,-9.148986304E-1,-5.859596547E0,6.629162240E0
2.839581167E0,3.939469160E0,-1.339507059E0,-4.627050850E0,6.222804512E0
2.849517167E0,4.800141297E0,-1.616865056E0,-2.715182655E0,5.746984072E0
2.859452167E0,5.050258870E0,-1.764813645E0,-8.887697625E-1,5.423061271E0
2.869388167E0,4.674194903E0,-2.309891673E0,5.056637013E-1,5.238262432E0
2.879323167E0,4.149758716E0,-3.138816937E0,1.341910264E0,5.373396721E0
2.889259167E0,2.945157155E0,-3.875429285E0,2.294549748E0,5.381250910E0
2.899194167E0,1.346222001E0,-4.132675491E0,3.301656631E0,5.458228366E0
2.909130167E0,2.912878186E-1,-3.853522106E0,3.471074442E0,5.194500842E0
2.919065167E0,-2.385012022E-1,-3.578488963E0,2.641476747E0,4.454196391E0
2.929001167E0,-1.870986217E-1,-3.351881289E0,1.405118081E0,3.639295384E0
2.938936167E0,2.434929702E-1,-2.878634552E0,4.292733371E-1,2.920633717E0
2.948872167E0,4.869859403E-1,-2.524172246E0,2.724708939E-1,2.585119189E0
2.958807167E0,5.737510192E-1,-2.610424524E0,1.202056561E0,2.930605126E0
2.968743167E0,2.891664487E-1,-2.692664150E0,3.251909689E0,4.231899584E0
2.978678167E0,-3.698644567E-1,-2.445391540E0,6.312250561E0,6.779472445E0
2.988614167E0,-7.973386055E-1,-1.958591833E0,9.812654636E0,1.003792916E1
2.998549167E0,-6.959499326E-1,-1.423791164E0,1.233426171E1,1.243565597E1
3.008485167E0,-3.492044896E-1,-1.372026933E0,1.312103966E1,1.319719983E1
3.018420167E0,-3.051270086E-1,-1.661422593E0,1.280445620E1,1.291539880E1
3.028356167E0,-5.576969039E-1,-1.805724274E0,1.185455146E1,1.200425159E1
3.038291167E0,-4.198800775E-1,-2.252864363E0,1.065685341E1,1.090046888E1
3.048227167E0,-6.323892367E-1,-2.854350480E0,8.660528035E0,9.140677144E0
3.058162167E0,-1.254470417E0,-2.906571379E0,6.158281093E0,6.924325182E0
3.068098167E0,-3.284746483E-1,-3.237333165E0,5.602525465E0,6.478928399E0
3.078033167E0,1.794268117E0,-4.069527608E0,6.976753290E0,8.273786286E0
3.087969167E0,2.364739725E0,-4.571159947E0,8.392370632E0,9.844764194E0
3.097904167E0,1.908069551E0,-4.846073515E0,9.659446476E0,1.097406325E1
3.107840167E0,1.825373842E0,-5.308656685E0,1.078743460E1,1.216069779E1
3.117775167E0,2.508426279E0,-6.030129422E0,1.141555771E1,1.315179155E1
3.127711167E0,2.920574291E0,-6.721434034E0,1.130549557E1,1.347299743E1
3.137646167E0,2.987990348E0,-7.092509449E0,1.067569665E1,1.316063355E1
3.147582167E0,3.092214628E0,-7.170380913E0,1.001778432E1,1.270165959E1
3.157517167E0,3.259701689E0,-7.437953010E0,9.128124608E0,1.221766995E1
3.167453167E0,3.277886530E0,-7.785431986E0,8.171870960E0,1.175316835E1
3.177388167E0,3.082344528E0,-7.992490663E0,7.284174746E0,1.124455230E1
3.187324167E0,2.880838367E0,-8.243230380E0,6.125404539E0,1.066633290E1
3.197259167E0,2.999678932E0,-8.280639111E0,5.030218708E0,1.014249269E1
3.207195167E0,2.884653676E0,-8.364339665E0,4.450159128E0,9.903904337E0
3.217130167E0,2.506377414E0,-8.623146200E0,3.838414655E0,9.765961560E0
